Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
748VN6WD3MKP,Total Wireless Apple iPhone SE (2020) w/ 64GB,,https://walmart.com/ip/748VN6WD3MKP,Cell Phones,/All Prepaid Phones,$349.00,3.8,19 ratings
1DL1HE19Y3AP,Total Wireless Motorola e5 Prepaid Smartphone,"See more and do more with this Motorola E5 Prepaid Smartphone. It starts with a big battery that keeps the fun going all day long. Add in the new Max Vision display and you get an expansive 5.7"" screen in the compact, durable design you're craving. Don't be afraid to get a little wet thanks to this Total Wireless Moto E5 phone's water-repellent coating. It allows you to do it all, such as take bright, clear photos using an 8MP autofocus camera, or unlock your phone with just the touch of your finger. You can instruct this Motorola E5 Prepaid Smartphone easily with intuitive Moto Experiences. The 16 GB of storage room gives you ample space for all of your favorite tunes, photos, videos, apps, games and more. It's also compatible with microSD cards of up to 128 GB for compatibility with external photo or video devices. Total Wireless Motorola e5 Prepaid Smartphone:   4G LTE CDMA-V 5.7"" display 8MP camera with autofocus and LED flash 4000 mAh battery plus Compact and durable design Fingerprint reader Water-repellent.design Memory: 2GB RAM + 16GB ROM Supports up to 128GB microSD card 5MP selfie cam with selfie flash Android 8.1, Oreo? Motorola E5 phone with 5.7"" screen is powered by 1.4 GHz quad-core processor Wi-Fi capable Bluetooth 4.2 capability Dmensions: 6.08""L x 2.84""W x .35""D ",https://walmart.com/ip/1DL1HE19Y3AP,Cell Phones,/All Prepaid Phones,$54.60,4.6,32 ratings
76G3ZYI529XC,"Straight Talk SAMSUNG Galaxy S8 Plus, 64GB Lavendar Grey",,https://walmart.com/ip/76G3ZYI529XC,Cell Phones,/Straight Talk Prepaid Phones,$379.00,4.0,206 ratings
1BFA0Y3CYJ9G,"Walmart Family Mobile SAMSUNG Galaxy S9, 64GB Black - Prepaid Smartphone",,https://walmart.com/ip/1BFA0Y3CYJ9G,Cell Phones,/All Prepaid Phones,$399.00,4.5,8 ratings
64X9Q8UDAZ74,"Tracfone Alcatel Raven, 16GB Black - Prepaid Smartphone","The Tracfone Alcatel Raven‚Ñ¢ LTE¬Æ brings an easy-to-use smartphone experience with updated features. With the Android‚Ñ¢ 7.1.1 Nougat¬Æ OS and a compact design, the Alcatel Raven‚Ñ¢ LTE¬Æ will keep you connected at a price you can afford.GSM5.0 Display5MP main camera with LED flash2MP front cameraAndroid 7.1.1 NougatInternal Memory: 2GB RAM + 16GB ROM microSD‚Ñ¢ (up to 32GB)Talk Time: 12 hrsStandby: 10 days",https://walmart.com/ip/64X9Q8UDAZ74,Cell Phones,/All Prepaid Phones,$55.44,3.8,128 ratings
2MCXM4K744DE,"US Cellular LG K40 32GB Prepaid Smartphone, Charcoal Grey","Go forward fearlessly with a smartphone that’s designed to impress. The LG K40 packs premium features, an immersive screen and power to boot so you can explore with eyes wide open.Android™ 8.1 (Oreo)    4G LTE Data Capability    5.7"" HD + FullVison™ Display    32GB Internal Memory (20GB usable); External MicroSD™ supports up to 2TB    13MP Rear Camera with Flash Catch    5MP Front Camera with Front Flash Light    Wi-Fi Capable   ",https://walmart.com/ip/2MCXM4K744DE,Cell Phones,/All Prepaid Phones,$119.00,2.7,3 ratings
3HI1Z883CQF8,"Total Wireless TCL LX, 16GB Black - Prepaid Smartphone","Get plenty done while you’re on the go when you have this Total Wireless TCL LX Prepaid Smartphone. With this prepaid Android phone, you aren’t tied to a monthly subscription plan, thus allowing you to control your telecom expenses. The TCL LX gives you all the tools you need, plus the fun features you want to help you tackle your busy mobile life. The Total Wireless TCL LX prepaid smartphone features a sleek and compact design that embodies both form and function. It has an 18:9 display that ensures that the Enterprise form factor is thinner, making it easier and more comfortable to use with just one hand and for extended periods of time. For an affordable smartphone, it packs in plenty of features such as a front and rear camera, 2GB RAM memory and built-in music player.Total Wireless TCL LX Prepaid Smartphone:   CDMA-V Full-view display 8MP rear camera with LED flash 2MP front camera Memory: 2GB / 16 ROM 2460mAh battery for all day power Battery: standby (3G): 547 hours Prepaid Android phone with built-in music player Camera features include a Panorama mode Sleek and compact construction Comfortable to use with one hand Affordable smartphone packed with plenty of features for work and play ",https://walmart.com/ip/3HI1Z883CQF8,Cell Phones,/All Prepaid Phones,$29.88,3.9,84 ratings
6H5WWXXXUV5U,Refurbished Samsung Galaxy S7 G930V - 32GB - Verizon + GSM Unlocked AT&T T-Mobile - Black,This phone has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It will show normal signs of use that may include scratching and/or dings on the screen and outer casing. Screen will have a screen shadow from previous use that is mostly noticeable on a white background. This is purely cosmetic and has no effect on the functionality of the phone. This is a Verizon phone that will also work with GSM carriers on the 3G network only. Premium aftermarket charger is included. Original packaging and SIM card are not included.Refurbished Samsung Galaxy S7 G930V - 32GB - Verizon + GSM Unlocked AT&T T-Mobile - Black,https://walmart.com/ip/6H5WWXXXUV5U,Cell Phones,/Refurbished Phones,$129.99,2.8,17 ratings
0SE2UU9IFCV3,"Walmart Family Mobile SAMSUNG Galaxy J3 Orbit, 16GB Black - Prepaid Smartphone","Enjoy the Walmart Family Mobile Samsung Galaxy J3 Orbit Prepaid Smartphone. An easy-to-use Galaxy smartphone designed for your lifestyle. Shoot and share on a simple camera with plenty of storage to keep your photos. Browse and stream on the go, and get customer support when you need it.  Walmart Family Mobile Samsung Galaxy J3 Orbit Prepaid Smartphone: GSM-T 5.0"" HD TFT 8MP main camera/5MP front facing camera Android 8.0, Oreo Memory 16GB ROM, 2GB RAM ",https://walmart.com/ip/0SE2UU9IFCV3,Cell Phones,/All Prepaid Phones,$99.00,3.9,36 ratings
1LSRB1LP25YP,TracFone Apple iPhone 7 with 32 GB Prepaid,,https://walmart.com/ip/1LSRB1LP25YP,Cell Phones,/All Prepaid Phones,$239.00,4.3,32 ratings
0RUE9R3QBKIN,"US Cellular ANS F30 8GB Prepaid, Black","US Cellular ANS F30 8GB Prepaid Smartphone, BlackUS Cellular ANS F30 8GB Prepaid, Black",https://walmart.com/ip/0RUE9R3QBKIN,Cell Phones,/US Cellular Phones,$24.88,3.1,7 ratings
2L3EU3992UIS,"Simple Mobile Apple iPhone 7 with 32GB 4G LTE Prepaid, Black",,https://walmart.com/ip/2L3EU3992UIS,Cell Phones,/All Prepaid Phones,$199.00,4.3,20 ratings
2T5QHI4P8R47,"Verizon Wireless Motorola Moto E5 Play 16GB Prepaid Smartphone, Black","Capture the moment with the moto e5 play Prepaid smartphone. Snag brag-worthy photos using an advanced 8 MP rear-facing camera with autofocus and low light enhancements. Get up to 24 hours of battery life* from a water-repellent smartphone? that opens with the touch of your finger. Experience the full potential of your phone with consistently fast speeds from the nation's largest and most reliable 4G LTE network. Verizon's flexible Prepaid plans give you the freedom to pay for what you want, when you want it. Freedom from annual contracts, activation fees and credit checks  Take your best shot.    Reduce blur and enjoy clearer, sharper photos using an advanced 8 MP rear-facing camera with autofocus. Whether you?re taking pictures indoors or during a cloudy day, the moto e  5 play's low light enhancement makes it easy to get the shot. Share your best selfies using the 5 MP front facing camera, which includes a built-in flash for highlighting your features.      Go all day on a single charge.      Count on your moto e   5 play for all-day access to your favorite programs and features. A long-lasting 2,800 mAh removable battery lets you go unplugged for up to 24 hours at a time.         One-touch access.      Simplify your phone?s security. The fingerprint wakes up and unlocks your moto e   5 play with a touch ? no passwords or patterns required. Discreetly located within the phone?s iconic logo, it helps ensure your data stays safe and protected.        Make a splash.        Stay protected against accidental water damage. The moto e    5 play's water-repellent design safeguards your phone from the occasional spill or splash.             Room to grow.          Get the space you need to keep more of your photos, songs, and videos in one place. An additional microSD card slot can add up to 128 GB of storage to your smartphone.            ",https://walmart.com/ip/2T5QHI4P8R47,Cell Phones,/Android Prepaid Phones,$97.88,4.1,52 ratings
2NDWRHDXGNTL,"Walmart Family Mobile Apple iPhone SE 2nd Generation, White","iPhone SE packs our most powerful chip into our most popular size at our most affordable price. It’s just what you’ve been waiting for. The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject — even when you’re taking selfies. Depth Control. A simple slider lets you blur the background as much or as little as you like — before or after you take the photo. Portrait Lighting. Choose from six studio‑quality effects, then adjust the lighting intensity to show your subject in the best possible light. Next‑generation Smart HDR knows a face when it sees one, and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing. 4K video means you’ll see four times more detail than in 1080p HD video. And extended dynamic range adds greater detail in highlights and shadows. iPhone SE is water resistant to 1 meter for 30 minutes.2 It’s not afraid of a little coffee, tea, or soda either. And dust? No worries. iPhone SE is made to run the latest features — and even some that haven’t been invented yet. So you can use Dark Mode, Siri Shortcuts, and the new Photos app now. And take advantage of feature and security updates in the future.Durable Glass and Aluminum Design Brilliant4.7” RetinaHD display Advanced camera system with A13Bionic Depth Control Portrait Lighting Next‑generation SmartHDR 4k video Home Button water resistant to 1meter for 30minutes",https://walmart.com/ip/2NDWRHDXGNTL,Cell Phones,/All Prepaid Phones,$349.00,5.0,8 ratings
34Y6OHISFDPU,Walmart Family Mobile Moto g7 Optimo Prepaid Smartphone,"The Walmart Family Mobile Moto g7 Optimo is a performance powerhouse that leaves lag time behind. Stream content and use your favorite apps without freezing up or slowing down thanks to a Qualcomm® Snapdragon 632 octa-core processor processor and plenty of memory. Enjoy games, movies and photos on an ultrawide 5.7"" Max Vision HD+ display. And never miss a moment with a fast-focusing 13 MP camera.  GSM-T 5.7"" Max Vision HD+ display 13MP rear camera/8MP front camera with Selfie flash 2GB of RAM/32GB of internal storage Android 9 Pie Fingerprint sensor 3000 mAh batter   ",https://walmart.com/ip/34Y6OHISFDPU,Cell Phones,/All Prepaid Phones,$99.00,3.3,45 ratings
3YK8TYE7ZK2U,"Straight Talk LG Rebel 4 Prepaid Smartphone, Refurbished","Dare to be Exceptional. Now you can because you never had this much power and beauty at your fingertips.This is the refurbished Straight Talk LG Rebel 4. It has all the premium features without the premium price tag in a device that is smart, sleek and beautiful. Who would have thought that brains,brawn and beauty could come in such a stunning package? We did, that's who.Straight Talk LG Rebel 4 Prepaid Smartphone, Refurbished",https://walmart.com/ip/3YK8TYE7ZK2U,Cell Phones,/All Prepaid Phones,$29.88,4.0,49 ratings
3LTZ9I4T1TU0,Refurbished Apple iPhone X 64GB Silver LTE Straight Talk MQA62LL/A,"*This item is REFURBISHED. iPhone X 64GB on Straight Talk, Silver features an all-screen design with a 5.8-inch Super Retina HD display with HDR and True Tone. Designed with the most durable glass ever in a smartphone and a surgical grade stainless steel band. Charges wirelessly. Resists water and dust. 12MP dual cameras with dual optical image stabilization for great low-light photos. TrueDepth camera with Portrait selfies and new Portrait Lighting. Face ID lets you unlock and use Apple Pay with just a glance. Powered by A11 Bionic, the most powerful and smartest chip ever in a smartphone. Supports augmented reality experiences in games and apps. With iPhone X, the next era of iPhone has begun.Key features   5.8-inch Super Retina HD display with HDR and True Tone1 All-glass and stainless steel design, water and dust resistant3 12MP dual cameras with dual OIS, Portrait mode, Portrait Lighting, and 4K video up to 60 fps4 7MP TrueDepth front camera with Portrait mode, Portrait Lighting4 Face ID for secure authentication and Apple Pay A11 Bionic, the most powerful and smartest chip in a smartphone Wireless chargingâworks with Qi chargers2  Legal 1The iPhone X display has rounded corners. When measured as a rectangle, the screen is 5.85 inches diagonally. Actual viewable area is less. 2Charging mat sold separately.  3iPhone X is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP67 under IEC standard 60529. Splash, water, and dust resistance are not permanent conditions and resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.  4Portrait Lighting available in beta. Technical specifications Go to www.apple.com/iphone-x/specs for a complete set. ",https://walmart.com/ip/3LTZ9I4T1TU0,Cell Phones,/Apple iPhone on Straight Talk,$394.99,0.0,0 ratings
5ZNGPBNJCIPU,Straight Talk LG Premier Pro Prepaid Smartphone,"Dress to impress with the Straight Talk LG Premier Pro Prepaid Smartphone. To the value-seekers and great-deal getters. You?Äôre on the market for a smartphone that accomplishes the essentials?Äînothing too ?Äòextra?Äô yet one that looks and feels great. But you also love to make and share memories, so you need a camera that?Äôs sharp and quick, because life moves fast. LG?Äôs got you covered:meet the Straight Talk LG Premier?Ñ¢ Pro LTE.Straight Talk LG Premier Pro Prepaid Smartphone:CDMA-V5.3\"" HD DisplaySleek",https://walmart.com/ip/5ZNGPBNJCIPU,Cell Phones,/All Prepaid Phones,$59.00,4.2,37 ratings
6STX36JBE21Z,Straight Talk Moto g7 Optimo Prepaid Smartphone,Motorola MOTO G7 Optimo - deep Indigo - 4G - 32 GB - CDMA / GSM - smartphoneStraight Talk St Motorola Xt1952dl Cdma,https://walmart.com/ip/6STX36JBE21Z,Cell Phones,/All Prepaid Phones,$99.00,3.6,49 ratings
4C3FHTYI6TLH,AT&T PREPAID Cingular Flip 2 Prepaid Feature Phone,"The AT&T Cingular Flip 2, exclusively at AT&T, includes a large keypad and display to easily navigate the icon based menu.    Surf the web using a fast 4G LTE or Wi-Fi connection and enjoy crystal clear calls with HD Voice.  2.8"" QVGA internal & 1.44"" external color displays.  Long-Lasting 1350 mAh battery.  2MP camera with video recording. Easy to use flip design & large keypad.  4G LTE & Wi-Fi.   For AT&T PREPAID full terms and conditions, visit walmart.com/attprepaid.Get 25GB High-Speed Data (includes Mobile Hotspot plus Mexico & Canada) â Only at Walmart: Requires purchase of AT&T PREPAID phone at Walmart and activation of new line of service on $50/mo. Available in store or at walmart.com only. First month service charge and applicable sales tax due at sale. Excludes upgrades. After high-speed data allotment is used, data speeds slowed to 128Kbps. Other fees, charges and restrictions apply. LEARN MORE  The AT&T Cingular Flip 2, exclusively at AT&T, includes a large keypad and display to easily navigate the icon based menu. Surf the web using a fast 4G LTE or Wi-Fi connection and enjoy crystal clear calls with HD Voice. 2.8"" QVGA internal & 1.44"" external color displays. Long-Lasting 1350 mAh battery. 2MP camera with video recording. Easy to use flip design & large keypad. 4G LTE & Wi-Fi.",https://walmart.com/ip/4C3FHTYI6TLH,Cell Phones,/All AT&T Prepaid Phones,$29.99,3.6,33 ratings
5V2IJF2LVRLY,Boost Mobile Apple iPhone 7,"iPhone 7 features a 12MP camera with 4K video and optical image stabilization, a 4.7-inch Retina HD display with wide color gamut, Touch ID, A10 Fusion chip for high performance, great battery life, and water and dust resistance.Boost Mobile Apple iPhone 7",https://walmart.com/ip/5V2IJF2LVRLY,Cell Phones,/Apple iOS Prepaid Phones,$199.00,4.2,6 ratings
37ATD8G6D5ZQ,Apple iPhone 6 Plus 16GB Unlocked GSM Phone w/ 8MP Camera - Space Gray (Used),,https://walmart.com/ip/37ATD8G6D5ZQ,Cell Phones,/Refurbished iPhones Unlocked,$134.98,3.1,17 ratings
6PP5GHR8JQBO,"Cricket Wireless Cricket Vision 2 16GB Prepaid Smartphone, Gray","Cricket Wireless Cricket Vision 2Device Overview:    Cricket® Vision 2 has all the essentials you need and expect in your phone. Feel secure and confident on the go with the protective Dragontrail™ glass screen and large 5.5-inch display while texting, browsing and staying in touch. Capture and share family photos and videos with the 5MP rear and front cameras. Your favorite Google apps now take up less space with Go Edition providing quicker updates and downloads enabling you to get the best device performance. Stay connected longer while surfing the web and streaming music with the power-efficient 2500mAh battery, and experience reliable performance from the quad-core processor. Enjoy peace of mind with Cricket’s exclusive 2-year worry-free warranty.            ",https://walmart.com/ip/6PP5GHR8JQBO,Cell Phones,/Cricket Wireless Prepaid Phones,$39.88,3.9,10 ratings
691CZ255MRR7,"Net10 Apple iPhone 7, 32GB Black - Prepaid Smartphone","This Net10 Apple iPhone 7 W 32GB Prepaid Phone Black puts state-of-the-art smartphone technology at your fingertips. It includes amazing features like splash and water resistance and a 12 MP camera with autofocus and panorama capabilties. This 32GB cell phone dramatically improves the most important aspects of the iPhone experience. It introduces advanced new camera systems, such as a 7MP FaceTime HD camera with Retina Flash that allows you to take rich selfies and make full video calls to your people. The best performance and battery life ever in an iPhone makes it easy for you to be highly productive. Immersive stereo speakers and a bright and colorful 4.7"" Retina HD display allow you to get plenty of enjoyment out of your photos, videos, music, apps and other media. This Net10 Apple iPhone 7 W 32GB Prepaid Phone Black looks every bit as powerful as it is.    5.5-inch Retina HD display Water and dust resistant 12MP dual cameras with Portrait mode and 4K video at 30 fps 7MP FaceTime HD camera with Retina Flash for stunning selfies Touch ID for secure authentication and Apple Pay A10 Fusion chip ",https://walmart.com/ip/691CZ255MRR7,Cell Phones,/All Prepaid Phones,$199.00,4.2,87 ratings
6G3WEIKIKGW8,Total Wireless LG Journey Smartphone,"Get the new LG Journey on Total Wireless! With Total Wireless, you get access to the largest most dependable 4G LTE networks with  no contract . Carve your own path with the LG Journey™ LTE. This smartphone is stocked with all the essentials including feature-packed cameras, a vibrant display, and handy AI tools. Wherever you go, whatever you do, this pocket-sized device will keep up every step of the way.    Key Features:    5.45"" HD+ FullVision Display 5 MP Front Camera, and 8MP Rear Camera 3,000 mAh Battery Android 9.0, Pie 16GB Memory       Package includes: LG Journey, Activation Card, Services Guide, Charger, Battery, and Quick Start Guide.     **Package does not include Total Wireless service card - purchase separately from the variety of plans available on Walmart.com. Starting as low as $35 per month, you can choose the right amount of high speed data for you!   ",https://walmart.com/ip/6G3WEIKIKGW8,Cell Phones,/All Prepaid Phones,$39.88,4.5,10 ratings
60CW4LW6UBMP,"Verizon TCL Alcatel Avalon 16GB Prepaid Smartphone, Grey","Get the whole picture with the TCL Alcatel AVALON Prepaid. Play games and browse videos on a slim, sleek and stylish smartphone with a 5.34-inch 18:9 Full View Display. Capture life's best moments using special enhancements on a 5 MP rear-facing camera. The TCL Alcatel AVALON includes a powerful quad-core processor and 2,460 mAh battery for up to 24 hours of usage time on a single charge.* Verizon's flexible Prepaid plans give you the freedom to pay for what you want, when you want it. Freedom from annual contracts, activation fees and credit checks.     *Based on average battery life under typical usage conditions. Average expected performance based on typical use. Actual battery life depends on factors such as network, features selected, frequency of calls, and voice, data, and other application-usage patterns. Results may varyAlcatel Avalon Prepaid Smartphone (Verizon)",https://walmart.com/ip/60CW4LW6UBMP,Cell Phones,/All Prepaid Phones,$37.05,3.5,34 ratings
3H5ZB249ZZJQ,Boost Mobile Coolpad Legacy SR,"The Coolpad Legacy SR is a thoughtfully designed smartphone experience with built-in security, quality cameras and dependable performance for an affordable price.Boost Mobile Coolpad Legacy SR",https://walmart.com/ip/3H5ZB249ZZJQ,Cell Phones,/Android Prepaid Phones,$49.00,2.0,2 ratings
39GN6F55LV0L,Walmart Family Mobile Apple iPhone XS MAX w/64GB,,https://walmart.com/ip/39GN6F55LV0L,Cell Phones,/All Prepaid Phones,$829.97,5.0,4 ratings
79CWMOMNYT0M,"Tracfone TCL A1, 16GB Black - Prepaid Smartphone","The Tracfone TCL A1 offers a premium looking design for an affordable price. You'll love this slim and compact smartphone, optimized with a 18:9 Full View Display so you can see and do more. Packed with the latest AndroidTM apps and enhanced social camera features, the A1 is built for today, but priced so you can think about tomorrow. CDMA 5.0"" Display 2GB RAM/16GB ROM Android Oreo 5MP with LED Flash Rear Camera 2MP with LCD screen flash Front Camera 2200 mAH battery  ",https://walmart.com/ip/79CWMOMNYT0M,Cell Phones,/All Prepaid Phones,$38.74,3.3,80 ratings
7HIE418TVHZ8,"Cricket Wireless Wave 16GB Prepaid Smartphone, Blue","Stay connected with the Cricket Wireless Wave 16GB Prepaid Smartphone, Blue. It's loaded with features and boasts a sleek, compact design. The powerful quad-core processor and LTE speed mean that it can keep up with you on hectic days. A large, vivid 5"" HD display is just right for browsing, reading texts and managing daily tasks. The 8MP rear camera with a flash lets you capture all those likable moments. Store your selfies, docs and more in the ample 16GB memory. This Cricket Wireless smartphone is a prepaid device, so you get all the features of a fresh phone with less commitment.Cricket Wireless Wave 16GB Prepaid Smartphone, Blue:   Powerful quad-core processor and LTE speed Large, vivid 5"" HD display 8MP rear camera with flash Compact prepaid android smartphone with a touchscreen ",https://walmart.com/ip/7HIE418TVHZ8,Cell Phones,/Android Prepaid Phones,$49.00,2.5,131 ratings
1YO8HZAB2BOH,"Straight Talk TCL A1X, 16GB Black - Prepaid Smartphone","Get the new TCL A1X on Straight Talk! With Straight Talk, you get access to the largest most dependable 4G LTE networks with  no contract . The TCL A1X offers premium smartphone features for a great price. Dual-rear cameras provide vibrant, high-quality pictures, which can be fully enjoyed on the spacious 5.5-inch HD+ Full View Display. Paired with a large 3000mAh battery, fast processor, and the latest Android apps so you can read more news, check more social updates, and surf the web with easeDisplay: 5.5"" HD+ Display Memory: 2GB RAM, 16GB ROM OS: Android 8.1 (Oreo) Camera: Dual 13MP Camera + 2MP with LED Flash Bluetooth+Wifi Enabled  ",https://walmart.com/ip/1YO8HZAB2BOH,Cell Phones,/All Prepaid Phones,$49.00,4.1,26 ratings
1H2DKSFX1W3L,Straight Talk Blu B100 View 1,"Get the new Blu, View 1 on Straight Talk! With Straight Talk, you get access to the largest most dependable 4G LTE networks with  no contract The Blu View 1 is ﬁlled with amazing features such as 16GB internal memory paired with 2GB RAM, Android 9.0 Pie OS, battery friendly Quad-Core processor, and much more.Straight Talk Blu B100 View 1",https://walmart.com/ip/1H2DKSFX1W3L,Cell Phones,/All Prepaid Phones,$29.88,3.0,4 ratings
5GM2BKTK4LDD,Total Wireless Alcatel MyFlip Prepaid Phone,"The Total Wireless Alcatel MYFLIP? is more than just a basic phone. It delivers the essential features to be productive - including access to email, calendar and web at 4G speeds - in a durable compact flip phone design. This phone has smartphone features without the bulk! The Total Wireless Alcatel MyFlip has a 2.8-inch display that includes an easy-to-use interface and a keypad designed for quick dialing and navigation. See who?s calling without opening the phone thanks to the 1.44-inch external preview display. Enjoy the long lasting battery, Don?t worry about needing to charge throughout the day, the 1350 mAh battery with 8 hours of talk time has you covered. Total Wireless Alcatel MyFlip Prepaid Phone:    CDMA-V 1.44-inch external preview display 2.8-inch display 2MP FF camera Battery: 1350mAh Talk Time: 8h Standby: 330h Internal Memory: 512MB RAM + 4GB ROM Mobile hotspot Bluetooth v3.0 ",https://walmart.com/ip/5GM2BKTK4LDD,Cell Phones,/All Prepaid Phones,$19.88,2.9,25 ratings
4JQE0S3ET1N4,"Walmart Family Mobile TCL A2X, 32GB Black - Prepaid Smartphone","Get the TCL A2 X in Black with no contract and no mystery fees from Walmart Family Mobile. Enjoy 2 cameras, 32GB of memory and up to 35 hours of standby time so you can see and do everything. Get it with talk, text & data and non-stop nationwide coverage powered by T-Mobile* at a great price with a service plan from Walmart Family Mobile. Shop for your next phone and plan online or in-store at your local Walmart. Up to 35 hours standby time  13MP camera  5MP front facing camera  Black  Non-stop nationwide coverage powered by T-Mobile*  Compatible with talk, text & data plans from Walmart Family Mobile  32GB memory  6.22'' HD+  6.25'' x 2.94'' x 0.32''   *Actual availability, coverage and speed may vary. See details at MyFamilyMobile.com",https://walmart.com/ip/4JQE0S3ET1N4,Cell Phones,/All Prepaid Phones,$79.00,2.5,4 ratings
4GA47GLXO9P3,Walmart Family Mobile Bring Your Own Phone SIM Kit - T-Mobile GSM Compatible,"Purchase with a service plan of $35 or more to get Free Shipping!Walmart Family Mobile BYOP Sim Kit, also known as bring your own phone. This kit allows you to convert your current T-Mobile GSM compatible phone into a prepaid phone. The kit is a 3-in-1 Sim Kit containing micro, standard, or nano sim cards.  T-Mobile GSM Compatible Kit includes 3-in-1 SIM card to activate your phone Keep your current phone Enjoy talk, text and data with no annual contracts ",https://walmart.com/ip/4GA47GLXO9P3,Cell Phones,/All Prepaid Phones,$0.99,4.0,448 ratings
7670IJVSM1RC,Boost Mobile Motorola MOTO E,"Bring your favorite movies, shows, websites, and games to life on an ultra-wide screen. The 6.2"" Max Vision HD+ display gives you maximum viewing thanks to an 19:9 aspect ratio. With a bigger screen to body proportion, you’ll love the fact that you can see so much and still hold the phone comfortably in one hand.Boost Mobile Motorola MOTO E",https://walmart.com/ip/7670IJVSM1RC,Cell Phones,/Android Prepaid Phones,$69.00,3.6,5 ratings
2F4122QNPQE6,"Total Wireless SAMSUNG Galaxy S8 Plus LTE, 64GB Orchid Gray - Prepaid Smartphone",,https://walmart.com/ip/2F4122QNPQE6,Cell Phones,/All Prepaid Phones,$474.00,3.5,85 ratings
669WBCNHK92B,"Straight Talk SAMSUNG Galaxy S20 Ultra, 128GB Gray - Prepaid Smartphone"," Straight Talk Samsung Galaxy S20 Ultra 5G* First-of-its-kind Space Zoom, Single Take and Bright Night transform how you share your world. Introducing the new Galaxy S20 5G. *Compatible SIM and network required. 5G Network not available in all areas.*Bring a pro-level studio wherever you go with Straight Talk Samsung  Galaxy S20 Ultra super-speed processing and complete pro kit of camera features, including the groundbreaking 100x Space Zoom and cutting-edge A in an immersive 6.9 Infinity-O display.    Galaxy 5G: Get next-level power for everything you love to do with Galaxy 5G. Share more, game harder, experience more and never miss a beat. 100x Space Zoom: Zoom in super close from afar and capture hi-res images with the game-changing new 100x Space Zoom.   *Compatible SIM and network required. 5G Network not available in all areas. ",https://walmart.com/ip/669WBCNHK92B,Cell Phones,/All Prepaid Phones,"$1,399.00",5.0,3 ratings
604F68B2KVL3,"Cricket Wireless LG Risio 3 16GB Prepaid Smartphone, Blue","LG Risio 3. With a crisp 5"" HD display, quad-core processing power, and up to 16 GB of internal memory, the LG Risio 3 offers the perfect combination of performance, style and affordability  5.0"" HD (1280 x 720) Touch Screen, TFT Display Android Nougat 7.1.2 Installed 1.4GHz Quad-Core Qualcomm® Snapdragon MSM8917 Processor 2,500mAh Removable Battery RAM: 2GB / ROM: 16GB ROM* (usable up to 9.83GB) ",https://walmart.com/ip/604F68B2KVL3,Cell Phones,/Android Prepaid Phones,$49.00,3.5,22 ratings
4OPUYBBSHZIH,"Walmart Family Mobile SAMSUNG Galaxy S10e, 128GB Prism Black - Prepaid Smartphone","Get the Galaxy S10e Prism in Black without a contract or mystery fees from Walmart Family Mobile. Capture your vision with an ultra-wide lens and go further with next-level battery intelligence. Stay connected with family and friends from coast to coast with non-stop nationwide coverage all powered by T-Mobile*. Find your next phone and plan online or in-store at your local Walmart.  10MP selfie camera front camera 12MP Super Speed Dual Pixel/16MP Ultra Prism Black Non-stop nationwide coverage powered by T-Mobile* Compatible with talk, text & data plans from Walmart Family Mobile Facial Recognition 5.8"" Infinity Display All-Day Battery NOTE: Sales of prepaid phones are restricted to no more than 2 devices per customer within a 21-day period (across brands) *Actual availability, coverage and speed may vary. See details at MyFamilyMobile.com. ",https://walmart.com/ip/4OPUYBBSHZIH,Cell Phones,/All Prepaid Phones,$599.00,5.0,2 ratings
52MG1PJOJ3HK,Walmart Family Mobile Motorola e5 Prepaid Smartphone,"See more. Do more. The new Walmart Family Mobile moto e5 is all about getting more?without having to spend more. It starts with a big battery that keeps the fun going all day long. Add our new Max Vision display, and you get an expansive 5.7? screen?in the compact, durable design you?re craving. Don?t be afraid to get a little wet thanks to the water-repellent coating. With the Walmart Family Mobile moto e5, you can do it all. Take bright, clear photos using an 8MP autofocus camera. Unlock your phone with just the touch of your finger. Instruct it easily with intuitive Moto Experiences. Walmart Family Mobile moto e5. Demand more.Walmart Family Mobile Motorola e5 Prepaid Smartphone:   4G LTE GSM-T 5.7"" Display 8MP camera with autofocus and LED flash 4000 mAh battery plus Compact and durable design Fingerprint reader Water-repellent.design Memory: 2GB RAM + 16GB ROM Supports up to 128GB microSD card 5MP selfie cam with selfie flash Android 8.1, Oreo?    ",https://walmart.com/ip/52MG1PJOJ3HK,Cell Phones,/All Prepaid Phones,$49.00,3.5,24 ratings
