Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
4AKQIF2DT7G6,Apple Ipad Mini 16gb Wi-fi Refurbished,"7.9-inch LED-backlit IPS LCD Capacitive Touchscreen, 768 x 1024 pixel resolution (~162ppi pixel density) with Oleophobic Coating Operating System: iOS, Chipset: Apple A5, Processor: Dual-Core 1.0 GHz Cortex-A9, GPU: PowerVR SGX543MP2 Internal Memory: 16GB, 512MB 5 Megapixel Camera with Autofocus, Geo-tagging, Touch Focus, Face Detection + 1.2 Megapixel Front-Facing Camera with 720p @ 30fps, Face Detection, FaceTime over Wi-Fi or Cellular WLAN: 802.11 a/b/g/n, Dual-Band; Bluetooth: v4.0, A2DP, EDR; GPS: N/A; USB: v2.0, Reversible ConnectorApple iPadmini 16GB Wi-Fi Refurbished",https://walmart.com/ip/4AKQIF2DT7G6,Electronics,/All Tablets,$98.95,3.8,122 ratings
6TGJ4FZMWEGY,"10"" Tablet PC, Android 6.0 , Octa Core Processor, 4GB Memory, 64GB Storage, 8 Cores Dual Cameras 5.0MP 1280*800 IPS",,https://walmart.com/ip/6TGJ4FZMWEGY,Electronics,/All Tablets,$88.18,3.3,78 ratings
4FCIQK1JCSVC,HDE iPad 7th Generation Case for Kids iPad 10.2 inch 2019 Case for Kids Shock Proof Protective Light Weight Cover with Handle Stand for 2019 Apple iPad 10.2 - Hot Pink,,https://walmart.com/ip/4FCIQK1JCSVC,Electronics,"/iPad Cases, Sleeves & Bags",$19.99,4.6,105 ratings
3F5N7IP8ODI5,HDE iPad 7th Generation Case for Kids with Built-in Screen Protector iPad 10.2 inch 2019 Case for Kids Shock Proof Protective Heavy Duty Cover with Handle Stand for 2019 Apple iPad 10.2 - Blue,,https://walmart.com/ip/3F5N7IP8ODI5,Electronics,"/iPad Cases, Sleeves & Bags",$27.00,4.5,77 ratings
0RPPHJ5WVKQ8,"10.1 Inch HD Game Tablet Computer, PC Android 8.0 Ten-Core GPS WIFI Dual Camera Tablet 6G+64G Memory -Rose Gold",,https://walmart.com/ip/0RPPHJ5WVKQ8,Electronics,/10 Inch Android Tablets,$69.98,3.6,16 ratings
2TAUAFAGKXFP,Apple MC769LL/A-ER Refurbished 16GB iPad 2 With Wi-Fi (Black),"You know how the iPad started a revolution. This Apple Refurbished 16GB iPad 2 with Wi-Fi (Black) reflects the next-generation upgrade. This unit has been factory reset to its original settings. 100% Tested To Be Fully Functional Including Complete Data Wipe, Factory Reset To Original Settings & Update To Latest Ios Dual-core Processor A5 Chip 9.7"" Widescreen Display With Ips Technology Resolution: 1024 x 768 Multi-touchscreen Facetime With Front & Back Cameras Hd Video Recording Includes Case & Charger 1-year Mechanical Warranty Black ",https://walmart.com/ip/2TAUAFAGKXFP,Electronics,/All Refurbished Tablets,$77.93,3.6,273 ratings
4X63AI99GZL4,"Visual Land 10.1"" IPS Quad Core [2-In-1] Tablet 16GB includes Designer Docking Keyboard Case with Android 7.0 Nougat",,https://walmart.com/ip/4X63AI99GZL4,Electronics,/All Tablets,$99.99,3.3,55 ratings
6B670NL5Q1D1,"Vankyo MatrixPad Z1 7 inch Tablet Android 8.1 Oreo Go Edition, 32GB Storage, Quad-Core Processor, IPS HD Display, Wi-Fi, Bluetooth",,https://walmart.com/ip/6B670NL5Q1D1,Electronics,/All Tablets,$64.99,3.9,131 ratings
6MV5VBYXXME8,iPad Pro Tablet,,https://walmart.com/ip/6MV5VBYXXME8,Electronics,/All Tablets,$139.99,3.6,45 ratings
74L4C3PNRX9C,"Refurbished Apple iPad 2 WiFi 16GB 9.7"" LCD Bluetooth Tablet - Black","This device has been certified by our industry leading software and is 100% fully functional. This device will show light signs of use such as scratches, scuffs & nicks on the housing and screen. Wall block and USB cable included. Sim card and earbuds are NOT included.  Black face with silver aluminum backing 9.7-inch LED-backlit  IPS LCD display 1024 x 768 (4:3 aspect ratio) resolution with 132 ppi Multi-touch screen w/finger-print & scratch resistant glass Apple A5 1 GHz dual-core System-on-a-chip 512 MB DDR2 RAM  16 GB flash memory USB 2.0 interface Built-in IEEE 802.11a/b/g/n (Wi-Fi) connectivity Bluetooth 2.1+EDR technology Proximity & ambient light sensors 3-axis accelerometer Built-in speaker and microphone Front-facing camera Rear-facing HD camera (records up to 720p @ 30 FPS with audio)Maps location-based service & digital compass Assisted GPS & cellular location-based service 3.5 mm earbuds jack Home & sleep buttons for instant on/off Screen orientation lock Supports App Store add-ons Multi-language menu, dictionary, keyboard support  Package Includes:   Apple iPad 2 16 GB WiFi Touchscreen Tablet 30-Pin Dock Connector to USB 2.0 cable ",https://walmart.com/ip/74L4C3PNRX9C,Electronics,/All Tablets,$86.09,2.9,72 ratings
38RHOZVVNCT9,Apple Pencil (1st Generation),"The Apple Pencil for the iPad Pro opens up new creative possibilities. It's sensitive to pressure and tilt so you can easily vary line weight, create subtle shading, and produce a wide range of artistic effects. This pencil stylus for iPad Pro is like a conventional pencil, but with pixel-perfect precision. Aside from artistic projects, you can also use it to control games and for a wide range of other purposes. Apple Pencil Key Specifications:  Multi-touch subsystem Pixel-perfect precision Features sensitive pressure and tilt sensors Sleek design complements the look of a standard Apple iPad Pro Does not scratch the screen Compatibility : iPad models: newest iPad (7th Generation), iPad Air (3rd Generation), iPad mini (5th Generation), iPad Pro 12.9-inch (2nd generation), iPad Pro 12.9-inch (1st generation), iPad Pro 10.5-inch, iPad Pro 9.7-inch, iPad (6th generation). Magnetically attached cap Connects via Bluetooth; and charges using your iPad?s Lightning connector Comes with: Apple Pencil, Lightning adapter, extra tip ",https://walmart.com/ip/38RHOZVVNCT9,Electronics,/All Tablet Accessories,$94.88,4.6,456 ratings
61FR2RY4SUP3,Fintie TPU Keyboard Case for iPad 10.2 inch 7th 8th Generation - [Built-in Pencil Holder] Tablet Cover 10.2-inch iPad 8th 7th Gen,,https://walmart.com/ip/61FR2RY4SUP3,Electronics,"/iPad Cases, Sleeves & Bags",$35.99,4.7,98 ratings
2Z6UQNLG19MS,Refurbished Samsung SM-T510NZKAXAR Galaxy Tab A 10.1 32 GB Wifi Tablet Black 2019,"The 10.1"" Galaxy Tab A from Samsung is an entertainment-focused tablet built with a 10.1"" display featuring minimal bezels and Dolby Atmos surround sound for an immersive entertainment experience whether you're watching movies or listening to music. Specs-wise, it's powered by a Samsung Exynos 7904A eight-core processor, 2GB of RAM, and 32GB of storage. Users can also add more storage, up to 512GB, via a microSD card. Other integrated features include 802.11ac Wi-Fi, Bluetooth 5.0, as well as front- and rear-facing cameras. The operating system installed is Android 9 Pie.  This item is REFURBISHED Minimal bezel, Maximum view. Watch, stream and browse on a 10.1 Full HD corner to corner Display.  The lightweight premium metal design goes anywhere you go. Big sound for big entertainment. The perfect complement to a wide, immersive picture, Dolby Atoms Surround sound fills the room with cinematic clarity. Binge worthy Battery. Browse, watch Or shop for up to ten hours on a full charge. Keyboard CompatibleRoom for everything. Never delete songs, photos or videos, thanks to ample built in memory. Plus expand your storage up to 512GB anytime With a Micro SD card. Samsung Exynos 7904A Eight-Core 2GB RAM | 32GB Storage 10.1"" 1920 x 1200 Display Mali-G71 MP2 Graphics microSD Card Reader Wi-Fi 5 (802.11ac) | Bluetooth 5.0 6150 mAh Li-Ion Battery Front 5 MP & Rear 8 MP Cameras Android 9 Pie Camera resolution (Front): 5.0 MP Camera resolution (Rear): 8.0 MP Video Recording Resolution: FHD (1920 x 1080)@30fps  ",https://walmart.com/ip/2Z6UQNLG19MS,Electronics,/10 Inch Android Tablets,$151.94,4.7,12 ratings
1NZ5R5MAFHHW,Replacement Stylus S Pen Exact Screen Handwrite Touch for Samsung Galaxy Note 9,,https://walmart.com/ip/1NZ5R5MAFHHW,Cell Phones,/Galaxy Note9 Parts,$7.47,2.0,60 ratings
3LM69PUV4LPY,Refurbished iPad 4 16GB White Retina Display WiFi MD513LL/A,,https://walmart.com/ip/3LM69PUV4LPY,Electronics,/All Refurbished Tablets,$149.99,4.3,574 ratings
2P2LC17SH8FG,Refurbished Apple iPad mini 2 32GB Wi-Fi Space Gray,"This device has been certified by our industry leading software and is 100% fully functional. This device will show light signs of use such as scratches, scuffs & nicks on the housing and screen. Wall block and USB cable included. Sim card and earbuds are NOT included.Refurbished Apple iPad mini 2 32GB Wi-Fi Space Gray",https://walmart.com/ip/2P2LC17SH8FG,Electronics,/All Tablets,$219.95,4.3,94 ratings
2LDNSZPRIYTS,Refurbished Apple iPad 2 Wifi White 16GB (MC979LL/A)(2011),"With a lighter and thinner design, the iPad 2 fits even more comfortably in your hand and carries more power than the previous generation with the dual-core A5 chip. With features such as apps, games, and music, a LED-backlit display, and a rear and front facing camera so you can enjoy FaceTime video chat, this tablet is sure to keep you satisfied and entertained.Product Features, 9.7"" IPS Display, 1024x768, Bluetooth, WiFi, A5 1.0 Ghz, Dual Camera. Launched in 2011",https://walmart.com/ip/2LDNSZPRIYTS,Electronics,/All Refurbished Tablets,$88.88,3.4,26 ratings
75F2D2737K8P,Apple 11-inch iPad Pro (2020) Wi-Fi + Cellular,,https://walmart.com/ip/75F2D2737K8P,Electronics,/All Tablets,"$1,234.95",4.7,41 ratings
1XKF4A6H90WH,"Apple Smart Keyboard for iPad (7th Generation), iPad Air (3rd Generation), and iPad Pro 10.5in - US English","The Smart Keyboard combines advanced technologies to create a keyboard like no other. It's a full-size keyboard that's fully portable, and it connects to the new iPad and iPad Air with the Smart Connector. Just attach the Smart Keyboard and start typing. And when you're done, it folds to create a slim, lightweight cover.Apple Smart Keyboard for iPad (7th Generation), iPad Air (3rd Generation), and iPad Pro 10.5in  Smart Keyboard lets you write a term paper or create a presentation on a full-size keyboard whenever you need one It connects easily without the need for pairing or charging, so it's always ready to go Material: Silicone/Gel/Rubber  Compatible with: iPad 10.2in (7th Generation) iPad Air 10.5in (3rd Generation) iPad Pro 10.5in ",https://walmart.com/ip/1XKF4A6H90WH,Electronics,/Apple,$152.00,4.1,41 ratings
1G91BJDMQ4EO,"Refurbished Apple iPad 5th Gen 32GB Wi-Fi, 9.7in - Space Gray","This iPad has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It is in VERY GOOD condition showing only minor signs of use. Premium aftermarket wall charger and USB cable are included. Original packaging is NOT included.  iPad. Flat-out fun: Learn, play, surf, create. iPad gives you the incredible display, performance, and apps to do what you love to do. Anywhere. Easily. Magically. Retina Display. Brilliant display. Brilliant size: Stunning Retina display. Whether you’re enjoying photos, shopping, or building a presentation, the vivid 9.7‑inch Retina display has the detail and size to really bring them to life. Performance. Watch, play, and create at full speed: Fast, fluid performance. The 64-bit A9 chip delivers performance that makes every app feel fast and fluid. Explore rich learning apps, play graphics-intensive games, or even use two apps at once. All while enjoying up to 10 hours of battery life.1 Apps. Over a million apps designed for iPad: Apps for everything. Every iPad app has been designed specifically for the power and scale of iPad. And with so many great iPad apps in the App Store, there’s sure to be an app for whatever you love to do. iOS. A monumental leap for iPad: iOS brings iPad to life like never before. New features and capabilities let you get more done, more quickly and easily, making it a phenomenally powerful and personal experience. Touch ID. Unlock, sign in, and buy with a touch: Advanced security at your fingertip. Your fingerprint is the perfect password because it’s unique and always with you. Touch ID lets you unlock your iPad instantly and secure private data in apps. You can also use it to make purchases with Apple Pay in apps and websites. Cameras. Photos. Videos. FaceTime. You’re covered: Front and back cameras. Taking photos and videos with iPad is a snap. Use the 8-megapixel camera to shoot detailed images or 1080p HD video, then edit them right on iPad with Photos, iMovie, or your favorite app from the App Store. Or use the front-facing FaceTime HD camera for video calls and gorgeous selfies. Continuity. All your devices. One seamless experience: Work across devices. iPad works seamlessly with your other devices. Start an email on your iPhone and finish it on iPad. Or copy images, video, and text from your iPad, then paste to your nearby Mac. You can even use AirDrop to share files wirelessly — and instantly — between devices. Design. Built to go places: Durable and portable. At just one pound and 7.5 mm thin, iPad is designed to go wherever you go. And it’s as durable as it is portable, with an aluminum unibody construction that delivers a reassuringly solid feel. Wi-Fi and LTE. Speedy surfing and streaming: Stay connected. iPad is designed to stay connected wherever you go. Fast 802.11ac Wi-Fi delivers up to 866-Mbps throughput. The Wi-Fi + Cellular model supports LTE networks worldwide for convenient connectivity.     ",https://walmart.com/ip/1G91BJDMQ4EO,Electronics,/All Refurbished Tablets,$248.98,4.0,31 ratings
3HYXOLV6ASWJ,"OtterBox Defender Series - Protective case for tablet - polyester, polycarbonate, synthetic rubber - black - for Apple 10.2-inch iPad (7th generation)","OtterBox Defender Series - protective case for tabletKey Features and Benefits:  Drop protection that's designed and tested to deliver ultimate iPad defense Port covers block dust, dirt and debris from getting into jacks and ports Multi-layer protection from the inner shell, outer slipcover, built-in screen protector and shield stand Versatile device stand provides added touchscreen protection and converts into a stand for comfortable typing and hands-free viewing Shield stand stores and protects your Apple Pencil Access for Apple Pencil charging and pairing ",https://walmart.com/ip/3HYXOLV6ASWJ,Electronics,"/iPad Cases, Sleeves & Bags",$79.91,4.7,61 ratings
66LPENOON25H,Apple Magic Keyboard for 12.9-inch iPad Pro (4th generation),"The all-new Magic Keyboard provides the best typing experience ever on iPad, along with a trackpad that opens up new ways to work with iPadOS, smooth angle adjustment, backlit keys, and front and back protection.The all-new Magic Keyboard is an amazing companion for iPad Pro. It features the best typing experience ever on iPad, a trackpad that opens up new ways to work with iPadOS, a USB-C port for charging, backlit keys, and front and back protection. With a new floating cantilever design, iPad Pro attaches magnetically and allows you to smoothly adjust to the perfect viewing angle for you. Compatibility iPad Models  iPad Pro 12.9-inch (3rd and 4th generation)  Legal Magic Keyboard coming in May.",https://walmart.com/ip/66LPENOON25H,Electronics,"/iPad Cases, Sleeves & Bags",$349.00,4.4,29 ratings
5076JTVFL69K,"Contixo 7"" Kids Tablet V8-3 Android with WiFi Camera 16GB Learning Tablet for Toddlers Children Kids Place Parental Control Pre installed 20+ Education Apps w/Kid-Proof Protective Case (Green)",,https://walmart.com/ip/5076JTVFL69K,Electronics,/All Tablets,$59.99,3.9,112 ratings
5I3K412KYNK5,Apple iPad mini 16GB Wi-Fi Refurbished,,https://walmart.com/ip/5I3K412KYNK5,Electronics,/All Tablets,$120.99,2.9,61 ratings
7ESTP09K4T2A,"Refurbished Apple iPad 2 16GB 9.7"" Touchscreen Wi-Fi Dual Cameras Tablet - Black - MC769LLA",,https://walmart.com/ip/7ESTP09K4T2A,Electronics,/All Refurbished Tablets,$80.99,4.2,261 ratings
1JCSH7BDGG00,"HighQ 7"" Learning Tab Jr. featuring Kidomi, Gel Case Included, Quad Core Processor, 8GB Storage, Android 8.1 Go Edition, Dual Cameras, Kidomi Free Trial Included",,https://walmart.com/ip/1JCSH7BDGG00,Electronics,/All Tablets,$59.99,3.5,88 ratings
78BT48Y2Z05E,"Tagital Android Tablet with SIM Card Slot Unlocked 10 inch -10.1"" IPS Screen Quad Core 3G Phablet with WiFi GPS Bluetooth Tablet","Description:  Tablet runs smoothly: The reliable MT8752 CPU is built for easy multi-tasking to help you get things done, and quickly. Capture photos clearly: The 5MP rear camera and 2MP front camera captures life important or meaningful moments in the highest definition, empowering your inner photographer. The 10 inch android tablet built in 5500mAh rechargeable battery, enjoy longer running time and standby time. About 3.5 hours for watching video, reading and writing. Wireless Connection: Feel free to stream online anytime with this built-in 802.11b/g. and Built-in bluetooth allows easy pairing with speakers, keyboard, and other Bluetooth-enabled devices which makes your tablet powerful multi-media.  Specifications:  CPU Processor: MTK6592, Octa Core ,2.5Ghz Operating System: Google Android 8.1 Size: 10"" IPS Capacitive Screen Resolution: MAX 2560 * 1600 Pixel Display Technology: Full Size, High Sensitive 5 Point Capacitive Touch Screen RAM: DDRIII 1GB Hard Drive Capacity: 16GB Call Phone: Yes, Dual Sim Card. Dual Standby ,Support Dual SIM Card Call Phone 2G Yes,Built-in 2G Module,Support GSM Network 3G Yes,Built-in 3G Module,Support WCDMA GSM Extendable Card Slot: Expandable by MicroSD to 64GB Battery Type: 3.7V/5000mAh Li-Polymer rechargeable battery(Please Reset the tablet when you charge the tablet first time) Power Device Type: AC Adapter Voltage Required: AC 100-240V, DC 5V 1.5-2A  Package Includes:  1 x 10 inch Tablet PC 1 x AC Charger 1 x User Manual 1 x USB Cable Tablet with dual sim card slots 10 inch large screen and high performance Built-in micro SD card slot to expand storage ",https://walmart.com/ip/78BT48Y2Z05E,Electronics,/10 Inch Android Tablets,$89.99,3.6,52 ratings
6M8LTNK5APVM,"LINSAY 7"" 1280x800 IPS Touchscreen Tablet PC Featuring Android 4.4 (KitKat) Operating System Bundle with Zebra Style Keyboard","With the last Android 9.0 PIE operating system, 2GB ram, 16 GB storage and a high-definition resolution, this 7-inch 1024 x 600 HD Screen tablet from LINSAY has everything you need to keep you entertained and productive. It comes with a zebra-style keyboard for added convenience. LINSAY F7XHDBKZEBRA with WiFi 7"" Touchscreen Tablet PC:   Technical Specifications:  1.20GHz Quad-Core processor Android 9.0 Pie 2 GB DDR3 of system memory 16 GB storage 7"" touchscreen, 1024 x 600 HD Screen resolution, and virtual keyboard Built-in 802.11b/g/n WiFi  Additional Features:  Dual HD Webcams with microphone 1 x headphone jack, 1 x USB 2.0 port 16GB onboard storage memory, additional memory via microSD card slot Built-in stereo speaker G-sensor Weighs 2.0 lbs; 7.5"" x 1.5"" x 3.8"" dimensions  Software and Applications:  Android 9.0 Pie  What's in the Box:  Tablet AC adapter Keyboard case   What's a Tablet PC?  Tablet PCs are compact, ultra-portable entertainment devices that let you read email, surf the Internet, read eBooks, view photos, play games, listen to music and watch video files. Most tablets are based on a smaller operating system, which allows you to purchase and download additional applications from supported stores. Tablet PCs do not have a CD/DVD drive and will not run Microsoft Windows or its applications. Tablet PCs function as a secondary device for casual entertainment purposes and are not meant to replace a computer. They are ideal for use around the home and on the go with WiFi or 3-4G mobile broadband connections (pay as you go, contract may be required for service).",https://walmart.com/ip/6M8LTNK5APVM,Electronics,/7 Inch Android Tablets,$59.99,3.7,3 ratings
113R8505JPOX,"Contixo 7"" Kids Tablet Android 8.1 with WiFi Camera 16GB Learning Tablet for Toddlers Children Kids Place Parental Control Pre-installed 20+ Education Apps w/Kid-Proof Protective Case (Blue)",,https://walmart.com/ip/113R8505JPOX,Gifts & Registry,/Gift Finder,$59.99,3.1,128 ratings
6OC2P01NJCTK,iPad mini MD532LL/A Tablet,,https://walmart.com/ip/6OC2P01NJCTK,Electronics,/All Tablets,$149.99,4.1,36 ratings
4RIHV1MZ4ZE1,Ematic Tablet Accessory Kit with Bluetooth Speaker,"No matter where you are, the Ematic Tablet Accessory Kit allows you to get the most out of your tablet. With the bundled Ematic ESB107 Wireless Speaker and Speakerphone, you will be able to connect your tablet via Bluetooth and stream all of your favorite music and videos, both at home and on the go. Use the two-port headphone splitter and enjoy a more private, shared experience with friends. Or connect to a full stereo system with the auxiliary cable, and let everyone in on the fun. Keep your tablet charged either on the road or at home, with the included USB car charger or the USB two-port wall charger. Use the included cleaning cloth to keep your tablet clean, stave off wear, and preserve the shine it deserves.    Ematic Tablet Accessory Kit with Speaker:  Stream Audio through the wireless speaker Keep your tablet charged with the Micro USB cord, USB car charger, and 2-port USB wall charger Comes with Ematic Esb107 wireless speaker & speakerphone, Micro USB cord, USB car charger, 2-port USB wall charger, 2-port 3.5mm headphone Splitter, 3.5mm auxiliary Audio cable, and cleaning cloth     ",https://walmart.com/ip/4RIHV1MZ4ZE1,Electronics,/All Tablet Accessories,$4.99,4.0,334 ratings
3F5N7IP8ODI5,HDE iPad 7th Generation Case for Kids with Built-in Screen Protector iPad 10.2 inch 2019 Case for Kids Shock Proof Protective Heavy Duty Cover with Handle Stand for 2019 Apple iPad 10.2 - Blue,,https://walmart.com/ip/3F5N7IP8ODI5,Electronics,"/iPad Cases, Sleeves & Bags",$27.00,4.5,77 ratings
3ILXNQ70802T,2-pack Precision Capacitive Stylus Touch Screen Pen for iPhone Samsung iPad and other Phone Tablet or Devices,,https://walmart.com/ip/3ILXNQ70802T,Electronics,/Samsung Galaxy Tab Accessories,$8.97,1.8,81 ratings
16FNHWSM5NIK,"Contixo 7"" Kids Tablet Android 8.1 with WiFi 16GB Kids Place Parental Control 20+ Education Learning Apps, Tablet for Toddlers Children Infant Kids w/Kid-Proof Protective Case (Blue)",,https://walmart.com/ip/16FNHWSM5NIK,Electronics,/All Tablets,$59.95,3.4,179 ratings
3PBIGWXK2528,"Contixo 7"" Kids Tablet | Android 8.1 Bluetooth WiFi Camera for Children Infant Toddlers Kids Parental Control w/Kid-Proof Protective Case (Orange)",,https://walmart.com/ip/3PBIGWXK2528,Toys,/Toys for Kids 5 to 7 Years,$57.99,2.7,161 ratings
30Z7EZ2L7KMU,"Refurbished Apple iPad 2 16GB 9.7"" Touchscreen Wi-Fi Tablet - Black - MC769LLA","The all-new thinner and lighter design makes the Apple iPad 2, 16GB with Wi-Fi even more comfortable to hold. It's even more powerful with the dual-core A5 chip, yet has the same 10 hours of life. With two cameras, you can make FaceTime video calls, record HD video, and put a twist on your snapshots in Photo Booth. 9.7-inch (diagonal) LED-backlit display with IPS technology Dual-core A5 chip Front and back cameras 16GB of memory Up to 10 hours of life 802.11a/b/g/n Wi-Fi Bluetooth 2.1 EDR technology ",https://walmart.com/ip/30Z7EZ2L7KMU,Electronics,/All Tablets,$81.99,3.5,62 ratings
2LIXSS6MDVJB,10ft Long Apple MFi Certified iPhone Charger Cable - Durable Braided Lightning Cord for iPhone 6s / 6s Plus / 6 / 6 Plus / 5s / 5c / 5 / iPad Air 2 / Air / Mini 4 / 3 / 2 / Pro,,https://walmart.com/ip/2LIXSS6MDVJB,Cell Phones,/All Phone Cables,$6.39,3.7,135 ratings
367WJLAB1MNO,"Hyundai Koral 7W4X 7” Tablet, 16GB Storage, Quad Core, WiFi, Dual Cameras, Rubber Coating, Android 9.0",,https://walmart.com/ip/367WJLAB1MNO,Electronics,/All Tablets,$49.99,2.9,36 ratings
1G0PEWUM1INU,"RCA Voyager III / RCA Voyager II / RCA 7"" Tablet Case - Fintie Premium Vegan Leather Cover with Stylus Holder",,https://walmart.com/ip/1G0PEWUM1INU,Electronics,/All Tablet Accessories,$11.99,4.4,130 ratings
4BWUXW00RCF4,Refurbished Apple iPad Air 16GB Space Gray Wi-Fi MD785LL/A,"Connect on the go with this Apple iPad Air 16GB. Use it to send e-mails, play games, explore the web and more. The Apple iPad 9.7"" retina display is a high-resolution screen that's ideal for gaming and viewing HD content. This device is thin and lightweight, making it easy to carry in a backpack, luggage, briefcase and more. The Space Gray Wi-Fi MD785LL/A Apple refurbished iPad has a FaceTime HD camera that makes it easy to communicate with friends and family. It offers up to 10 hours of battery life. Refurbished Apple iPad Air 16GB Space Gray Wi-Fi MD785LL/A:   Apple iPad 9.7"" retina display is a high-resolution screen  A7 chip with M7 motion co-processor iOS 8 or higher Up to 10 hours of battery life 5MP iSight camera with 1080p HD video recording FaceTime HD camera 16GB memory Apple iPad Air is 20% thinner and weighs just 1 lb, so it feels unbelievably light in your hand Ultrafast wireless, powerful apps and up to 10 hours of battery life and over 475,000 apps in the App Store are just a tap away on the Apple iPad Air Provides hours of entertainment  Note: this item is refurbished ",https://walmart.com/ip/4BWUXW00RCF4,Electronics,/All Tablets,$164.99,4.5,139 ratings
4PMEGK3D74IQ,Apple 12W USB Power Adapter,"Keep devices charged easily with this Apple 12W USB Power Adapter. It's specially designed for use with iPhones, iPods and iPads with a Lightning connector, which is sold separately. The compact size of this Apple 12W power adapter makes it easy to carry on the go. It's ideal to have on hand when a computer is not nearby. Use the Apple USB power adapter to plug a Lightning connector into a wall outlet to charge a device. It offers fast and efficient charging power to ensure the process takes little time. Suitable for home use, the adapter is also a good choice for road trips and long vacations. It comes in packaging that can be recycled to reduce the environmental impact. The sleek design and white color of the Apple 12W USB Power Adapter helps it blend into modern decor. Apple 12W USB Power Adapter:   Designed by Apple in California 12W USB power adapter offers fast, efficient charging Model A1401 Recyclable packing Charges Apple iPad, iPhone and all iPod models with a Lightning connector Compact design for easy portability Ideal to use at home or while traveling Requires a Lightning cable (sold separately) Apple 12W power adapter allows a Lightning cable to be plugged into a wall outlet Ideal for use when a computer is not nearby ",https://walmart.com/ip/4PMEGK3D74IQ,Electronics,"/iPad Cables, Adapters, & Chargers",$12.49,4.3,222 ratings
28LH6PVW6LJF,Apple Lightning to USB Cable (0.5 m),"This USB 2.0 cable connects your iPhone, iPad, or iPod with Lightning connector to your computer?s USB port for syncing and charging. Or you can connect to the Apple USB Power Adapter for convenient charging from a wall outlet. Lightning to USB Cable (0.5 m)        ",https://walmart.com/ip/28LH6PVW6LJF,Electronics,"/iPad Cables, Adapters, & Chargers",$12.95,3.8,66 ratings
2GC4OAVNY1ZY,"Visual Land 7"" Safety Bumper",,https://walmart.com/ip/2GC4OAVNY1ZY,Electronics,/Cases,$13.99,3.8,224 ratings
6D4J7R61C5T1,"Refurbished Apple iPad 2 32GB 9.7"" Wi-Fi Black",,https://walmart.com/ip/6D4J7R61C5T1,Electronics,/All Tablets,$84.88,2.9,72 ratings
1ZULV7HJBF89,"iPad 2 3 4 Case, Fits 9.7 2nd 3rd 4th Gen, Premium PU Leather Protection Case, Multi-View Stand Holder, Camera Cut-out, For Apple iPad 9.7-inch 2011~2012 2nd 3rd 4th Generation (Black)",,https://walmart.com/ip/1ZULV7HJBF89,Electronics,"/iPad Cases, Sleeves & Bags",$10.99,3.8,63 ratings
79T2MPB7Q10M,"EVOO 13.3"" Android Tablet, Full HD, Quad Core, 32GB Storage, 2GB Memory, Micro SD Slot, 2MP Front Camera, 5MP Rear Camera, Android 9.0 (Google Classroom Ready)",,https://walmart.com/ip/79T2MPB7Q10M,Electronics,/All Tablets,$154.99,3.4,40 ratings
4C70UUR687P7,Apple USB-C to Lightning Cable 2.0 (1m),Apple USB-C to Lightning Cable (1m)USB-C to Lightning Cable (1m) ,https://walmart.com/ip/4C70UUR687P7,Cell Phones,/Apple Phone Cables,$14.97,4.4,10 ratings
318Q8UMZZNOR,"Fintie Translucent Case for iPad 10.2 inch 7th 8th Generation - SlimShell Tablet Cover with Auto Wake/Sleep for iPad 10.2"" ( 8th / 7th Gen )",,https://walmart.com/ip/318Q8UMZZNOR,Electronics,"/iPad Cases, Sleeves & Bags",$13.99,4.8,63 ratings
1QTWQSETIEKD,Apple iPad Air 32GB Wi-Fi Refurbished,"We aim to show you accurate product information. Manufacturers, suppliers and others provide what you see here, and we have not verified it. See our disclaimerApple iPad Air 32GB Wi-Fi Refurbished",https://walmart.com/ip/1QTWQSETIEKD,Electronics,/All Tablets,$199.00,3.9,30 ratings
