Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
13720N3IDO4H,"JVC 70"" Class 4K UHD 2160p Roku Smart TV LT-70MAW795","JVC 70"" Class 4K UHD 2160p Roku Smart TV LT-70MAW595 is more than a smart TV - it's a better TV. All of your entertainment is in one place with access to over 500,000 movies, TV episodes, and more than 5,000 streaming channels. Start streaming your favorite shows, access your cable box or HD antenna, even fire up your gaming console - all from your home screen. With Featured Free on your home screen, you're one click away from hundreds of free movies, TV episodes, and live news from channels like The Roku Channel, ABC, CW and more. Easily search across top channels for results ranked by price. Use the free Roku mobile app for iOS or Android devices to search by voice, cast personal media or video, and control your TV. Bring home the JVC 70"" Class 4K UHD 2160p Roku Smart TV LT-70MAW595 and treat yourself to a better viewing experience.  JVC 70"" Class 4K UHD 2160p Roku Smart TV LT-70MAW595:  All of your entertainment is in one place with access to over 500,000 movies, TV episodes, and more than 5,000 streaming channels Featured Free on your home screen, you're one click away from hundreds of free movies, TV episodes, and live news from channels like The Roku Channel, ABC, CW and more Easily search across top channels for results ranked by price Use the free Roku mobile app for iOS or Android devices to search by voice, cast personal media or video, and control your TV ",https://walmart.com/ip/13720N3IDO4H,Electronics,/All TVs,$649.99,4.0,167 ratings
256V2LXNICYE,"SAMSUNG 75"" Class 4K Ultra HD (2160P) HDR Smart QLED TV QN75Q60TB","Enter a world saturated with color and sharpened to refreshing clarity, all of it made possible through the power of Quantum Dot technology. An intuitive Smart TV interface learns what you like and suggests exciting new content. And if youâre into gaming, Game Enhancer automatically neutralizes annoyances like tearing and stuttering.   100% Color Volume with Quantum Dot*  Quantum dots produce over a billion shades of color that stay true-to-life even in bright scenes.* Disclaimer: *QLED televisions can produce 100% Color Volume in the DCI-P3 color space, the format for most cinema screens and HDR movies for television.    Dual LED  A system of dedicated warm and cool LED backlights enhance contrast details.    Quantum HDR  Expands the range of color and detail beyond what's possible on HDTVs.    Smart TV Powered by TIZENâ¢  Go beyond Smart TV with next-gen apps, super easy control, and a host of enhancements that elevate the TV watching experience.    Quantum Processor 4K Lite  This ultra-fast processor transforms everything you watch into stunning 4K.    Game Enhancer  The TV automatically adjusts settings to help games run smoothly.    Boundless Design  An ultra-thin bezel on all sides for a stunningly clean look.    Universal Guide  One simple on-screen guide organizes your streaming and live TV content, while also making recommendations.    Clean Cable SolutionÂ®  Hides unsightly power cords and cables. Not available on 43"".     OneRemote  The sleek and slim OneRemote automatically detects and controls all compatible connected devices and content.* Disclaimer: *Remote color and design may vary by model.    ",https://walmart.com/ip/256V2LXNICYE,Electronics,/All TVs,"$1,397.99",4.7,1067 ratings
1ZZPUQDOQVLT,"SAMSUNG 85"" Class 4K Ultra HD (2160P) HDR Smart QLED TV QN85Q60T 2020","Enter a world saturated with color and sharpened to refreshing clarity, all of it made possible through the power of Quantum Dot technology. An intuitive Smart TV interface learns what you like and suggests exciting new content. And if you are into gaming, Game Enhancer automatically neutralizes annoyances like tearing and stuttering. Samsung QN85Q60TAF Q60T Series - 85"" Class (84.5"" viewable) QLED TV - 4K, Quantum Dot Technology delivers over a billion shades of color that stay true-to-life. Quantum HDR brings out the detail and contrast by expanding the range of color and detail beyond what's possible on HDTVs. 100% Color Volume with Quantum Dot* Quantum dots produce over a billion shades of color that stay true-to-life even in bright scenes.* Disclaimer: *QLED televisions can produce 100% Color Volume in the DCI-P3 color space, the format for most cinema screens and HDR movies for television. Dual LED A system of dedicated warm and cool LED backlights enhance contrast details. Quantum HDR Expands the range of color and detail beyond what's possible on HDTVs. Smart TV Powered by TIZEN Go beyond Smart TV with next-gen apps, super easy control, and a host of enhancements that elevate the TV watching experience. Quantum Processor 4K Lite This ultra-fast processor optimizes content for QLED and transforms everything you watch into stunning 4K. ",https://walmart.com/ip/1ZZPUQDOQVLT,Electronics,/All TVs,"$2,197.99",4.7,1067 ratings
331FG8WZ43MA,"Sceptre 32"" Class 720P HD LED TV with Built-in DVD Player E325BD-SR","With E325BD-SR, razor-sharp clarity and dazzling color unfolds right before your eyes. Clear QAM tuner is included to make cable connection as easy as possible, without an antenna. From battle scenes to car chases, MEMC 120 will smoothly deliver almost twice as many frames as 60Hz. HDMI input delivers the unbeatable combination of high-definition video and clear audio. A USB port comes in handy when you want to flip through all of your stored pictures and tune into your stored music. More possibilities: with HDMI, VGA, Component and Composite inputs, we offer a convenient balance between the old and new to suit your diverse preferences. Sceptre 32"" Class HD (720P) LED TV (E325BD-SR) with Built-in DVD Player:   Key Features:  Screen Size (Diag.): 31.5"" Backlight Type: LED Resolution: 720p Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 Dynamic Contrast Ratio: 5,000:1 Viewable Angle (H/V): 178 degrees/178 degrees Number of Colors: 16.7 M OSD Language: English, Spanish, French Speakers/Power Output: 10W x 2 Built-in DVD player  Connectivity:  Component/Composite Video: 1 HDMI: 3 Headphone: 1 Optical Digital Audio: 1 PC Audio In: 1 RCA Audio L+R: 1 RF (Coaxial): 1 USB 2.0: 1 VGA: 1  What's In The Box:  Remote Control  Wall-mountable:  Mount Pattern: 200mm x 100mm Screw Size: M4 Screw Length: 6mm  Support and Warranty:  1-year limited labor and parts   Flat Screen TV stand sold separately. See all    TV stands.  Flat Screen TV mount sold separately. See all   TV mounts.   TV audio equipment sold separately. See all   Home Theater Systems.   HDMI cables sold separately. See all   HDMI Cables.  Accessories sold separately. See all   Accessories.   ENERGY STAR? Products that are ENERGY STAR-qualified prevent greenhouse gas emissions by meeting strict energy efficiency guidelines set by the U.S. Environmental Protection Agency and the U.S. Department of Energy. The ENERGY STAR name and marks are registered marks owned by the U.S. government, as part of their energy efficiency and environmental activities.",https://walmart.com/ip/331FG8WZ43MA,Electronics,/All TVs,$119.99,4.1,738 ratings
401LE67KRAFP,"Sceptre 40"" Class FHD (1080P) LED TV (X405BV-FSR)","With X405BV-FSR, razor-sharp clarity and dazzling color unfolds right before your eyes. Clear QAM tuner is included to make cable connection as easy as possible, without an antenna. From battle scenes to car chases, MEMC 120 will smoothly deliver almost twice as many frames as 60Hz. HDMI input delivers the unbeatable combination of high-definition video and clear audio. A USB port comes in handy when you want to flip through all of your stored pictures and tune into your stored music. More possibilities: with HDMI, VGA, Component and Composite inputs, we offer a convenient balance between the old and new to suit your diverse preferences. LED displayWith sharper contrasts of light and darks, LED display delivers a vast array of rich colors, ensuring that moving images have never been so pleasing to the eyes. LED display offers a lifelike picture, complete with bright colors and crisp images. HDMI outputHDMI not only delivers superior digital video and audio, but also, connects both to the TV with only one cable. Mobile high-definition linkMHL allows streaming of contents from your compatible smartphone or tablet to Sceptre TV, which capitalize on the visually enhanced picture quality. USB portLet's you view your pictures as a slideshow or listen to your favorite music via the USB port. Just insert your flash drive into the USB port for the ultimate entertainment. MEMC 120With a MEMC 120 (Motion Estimation and Motion Compensation), all action-packed sequences will flow smoothly from frame to frame for the ultimate experience. Enjoy every moment of the auto enhanced picture quality especially for all your favorite sports, video games, and movies packed with action. DTS SRS TruSurround HDDTS SRS TruSurround HD delivers an enveloping combination of smooth treble and maximum bass response. The broad sound capability produces dialog that is crisp and audible. ",https://walmart.com/ip/401LE67KRAFP,Electronics,/All TVs,$144.98,4.2,799 ratings
6KRX4TE3RLR9,"Sanyo 32"" Class HD (720P) Roku Smart LED TV (FW32R19F)","Gear up your entertainment room or even your bedroom with this Sanyo 32"" Class 2K (720P) Smart Roku TV (FW32R19F). Roku TV makes streaming a snap, so you'll always have your favorite show or movie at your fingertips. Sanyo Roku TV brings you top channels like Netflix, Google Play, Crackle, and more. You'll also have access to 500,000+ movies and TV episodes across thousands of free or paid channels, plus innovative features make finding your favorite entertainment fast and simple.       Sanyo 32"" Class 2K (720P) Smart Roku TV (FW32R19F):       32 inch class (31.5 inches measured diagonally)  True 16:9 aspect ratio to view your movies as the director intended Built-in digital tuner to watch digital broadcasts, including HDTV programs where available HDMI Inputs: 2 - Enjoy a superior HD experience with HDMI, the one cable audio/video solution Wall-mountable - VESA standard 200mm x 100mm Entertainment:  Choose from over 500,000+ movies and TV episodes Home screen:  Access to your cable box, satellite, HDTV antenna and favorite streaming channels all from your home screen Featured Free:  Get one-click access to free movies and TV episodes with Featured Free, plus hundreds more free channels Easy search:  Search by title, actor, or director to see where you can stream shows for free or at the lowest cost Free Roku mobile app for iOS or Android devices to control your TV, use voice search, enjoy private listening, and more  ",https://walmart.com/ip/6KRX4TE3RLR9,Electronics,/All TVs,$119.99,4.2,245 ratings
59CNCY5BVXOG,"TCL 32"" Class 3-Series 720P HD LED Roku Smart TV 32S335","The 3-Series TCL Roku TV puts all your entertainment favorites in one place, allowing seamless access to over 500,000 movies and TV episodes, your cable box, gaming console, and other devices—all from your simple, intuitive interface. The super-simple remote and dual-band wireless make it fast and easy to access your favorite content in high definition. Connect all your favorite devices with the three HDMI inputs. The built-in TV tuner makes this the ultimate cord-cutting TV as it also gives you the ability to access free, over-the-air HD content.TCL 32"" Class 3-Series 720P HD LED Roku Smart TV 32S335  HD Resolution Stunning high definition resolution offers enhanced clarity and detail for all your favorite content Simple, Intuitive Interface Seamless access to over 500,000 streaming movies & TV episodes Dual-band Wi-Fi Fast and easy access to your favorite content 802.11ac Dual-band Wi-Fi & Ethernet Port: Fast and easy access to your favorite content Easy Voice Control Voice control with Roku mobile app and compatible third-party voice assistant devices Key Features: Screen Size (Diag): 31.5 Backlight Type: LED Resolution: 720p Effective Refresh Rate: 60Hz Smart Functionality: Roku TV Aspect Ratio: 16:9 Dynamic Contrast Ratio: NA Viewable Angle (H/V): 178 degrees/178 degrees Number of Colors: 16.7 million OSD Language: English/Spanish/French/German Speakers/Power Output: 5w + 5w TV without stand: 28.8” x 17.2” x 2.9” TV with stand: 28.8” x 18.9” x 7.1” Connectivity: HDMI: 3 x HDMI, one of which is ARC Headphone: 1 Optical Digital Audio:1 RCA Audio L + R: NA RF (Coaxial): 1· USB 2.0: 1What's in the Box: Remote Control Batteries Wall-Mountable: Mount Pattern: 100mm x 100mm Screw Size: M4 Screw Length: 10mmSupport and Warranty: 1 year limited labor and parts ",https://walmart.com/ip/59CNCY5BVXOG,Electronics,/All TVs,$129.99,4.6,28 ratings
6L7KXWJFHRNQ,"RCA 70"" Class 4K Ultra HD (2160P) LED TV (RTU7074)","The RCA 70"" 2160p Class 60Hz LED 4K UHD TV features a brilliant 2160P 4K Ultra high definition picture for your viewing pleasure. 4K Ultra High-Definition displays have four times the number of pixels as a Full HD display, turning your shows into the ultimate UHD viewing experience. Time to take your entertainment experience to a new level! The unequaled color and clear brilliance of 4K will provide more natural and lifelike images than have ever been viewed on your screen. See it all with enhanced picture quality, including a wider spectrum of colors. The RCA 2160p LED 4K UHD TV has a true 16:9 aspect ratio, so you can view your movies as the director intended and see a clear picture from anywhere in the room. It also has a built-in digital tuner. Connect up to three HD devices via the provided HDMI ports. HDMI ports allow you to connect multiple devices at once, so you can stream, browse and listen to all of your favorite multimedia. RCA 70"" Class 4K Ultra HD (2160P) LED TV (RTU7074):  Screen size (Diag.): 70"" Backlight: LED Resolution: 2160p Effective refresh rate: 60Hz Aspect ratio: 16:9 Brightness: 280 cd/m2 Maximum color: 16.7M Viewable angle (H/V): 178 degrees/178 degrees OSD Language: English, Spanish, French Sleep timer function Programmable channel memory ",https://walmart.com/ip/6L7KXWJFHRNQ,Electronics,/All TVs,$599.99,4.0,99 ratings
4NRR2ARN1P0N,"SAMSUNG 50"" Class 4K Crystal UHD (2160P) LED Smart TV with HDR UN50TU7000 2020","This smart TV unlocks hidden detail at four times the quality of Full HD. Plus Universal Guide helps you find exactly what you want to watch, quickly and easily. Enhance your home entertainment experience with Samsung Soundbar. Instantly hear clearer dialogue and deeper bass. Plus, stream music by simply connecting your smart devices via Bluetooth.   Crystal Processor 4K  This ultra-fast processor transforms everything you watch into stunning 4K.    Smart TV Powered by TIZENâ¢  Go beyond Smart TV with next-gen apps, super easy control, and a host of enhancements that elevate the TV watching experience.    HDR  Unveils shades of color you can't find on HDTV.    Crystal Display  Experience crystal clear colors that are fine-tuned to deliver a naturally crisp and vivid picture.    Universal Guide  One simple on-screen guide organizes your streaming and live TV content, while also making recommendations.    ",https://walmart.com/ip/4NRR2ARN1P0N,Electronics,/All TVs,$347.99,4.4,2843 ratings
58GFYJJAJA40,"TCL 50"" Class 4K UHD LED Roku Smart TV 4 Series 50S425","The 4-Series 4K TCL Roku TV delivers stunning Ultra HD picture quality with four times the resolution of Full HD for enhanced clarity and detail, as well as endless entertainment with thousands of streaming channels. High dynamic range (HDR) technology delivers bright and accurate colors for a lifelike viewing experience. In addition, your favorite HD shows, movies, and sporting events are upscaled to near Ultra HD resolution with 4K Upscaling. The simple, intuitive, Roku interface allows seamless access to over 500,000 streaming movies and TV episodes, your cable box, Blu-ray player, gaming console, and other devices without flipping through inputs or complicated menus. TCL 50"" Class 4K Ultra HD (2160P) Roku Smart LED TV (50S425):  Key Features:    Screen Size (Diag): 49.5  Backlight Type: LED  Resolution: 4K Clear Motion Index: 120Hz Smart Functionality: Roku TV  Aspect Ratio: 16:9  Dynamic Contrast Ratio: NA  Viewable Angle (H/V): 178 degrees/178 degrees  Number of Colors: 1.07 billion OSD  Language: English/Spanish/French/German  Speakers/Power Output: 10w + 10w  Surround Sound Mode: NA TV without stand: 44.1"" x 25.7"" x 3.2"" TV with stand: 44.1"" x 28.0"" x 8.0""  Connectivity:    HDMI: 3 x HDMI 2.0 w/ HDCP 2.2, one of which is ARC  Headphone: 1  Optical Digital Audio:1  RCA Audio L + R: NA  RF (Coaxial): 1  USB 2.0: 1  What's in the Box:    Remote Control  Batteries  Wall-Mountable:    Mount Pattern: 300mm x 300mm  Screw Size: M6  Screw Length: 25mm  Support and Warranty:    1 year limited labor and parts ",https://walmart.com/ip/58GFYJJAJA40,Electronics,/All TVs,$279.99,4.3,131 ratings
31JPOF7B0ZB4,"VIZIO 24"" Class FHD LED Smart TV D-Series D24f-G1","Introducing the 2019 VIZIO D-Series? 24? Class (23.5"" Diag.) Smart TV with Full HD resolution. Featuring VIZIO?s SmartCast with Apple AirPlay 2 support and Chromecast Built-in, streaming, controlling, and sharing your favorites has never been easier? no extra streaming devices or remotes needed. Browse favorites like Netflix and Hulu right on the TV or enjoy free & unlimited TV from over 150 channels with VIZIO WatchFree?. And every D-Series? makes a great smart home companion, with voice control support for Siri and Google Assistant. VIZIO 24"" Class D-Series? Full HD (1080p) Smart TV (2019 Model)     Chromecast built-in With Chromecast built-in, the D-Series? offers thousands of streaming apps and the ability to display anything from your phone or Google Chrome browser on the big screen.  High Definition Watch TV in crisp, clear 1080p high-definition resolution and experience a brilliant picture with the VIZIO D-Series. Hands-Free Voice Control This VIZIO V-Series is the perfect smart-home companion, offering voice-control support for Siri and Google Assistant. VIZIO WatchFree?  Enjoy free & unlimited TV from over 150 channels ? news, sports, movies, TV shows, music, and the best of the internet. No fees, subscriptions or logins.  Download VIZIO SmartCast Mobile?:  Use your smartphone to control your 2018 D-Series ? power on/off, adjust the volume, switch inputs, stream entertainment to the big screen and much more ? from any room in your home.  V6 Six-Core Processor Quad-core GPU and Dual-core CPU for blazing fast performance and faster, smoother onscreen graphics.  Built-in WiFi Connect with high-speed wireless for easy internet access with fast load times.  DTS Studio Sound Advanced virtual surround sound audio from the TV?s two built-in speakers.  ",https://walmart.com/ip/31JPOF7B0ZB4,Electronics,/All TVs,$138.00,4.6,5512 ratings
5HXT3PRZ2QCO,"TCL 65"" Class 4K UHD LED Roku Smart TV HDR 4 Series 65S425","The 4-Series 4K TCL Roku TV delivers stunning Ultra HD picture quality with four times the resolution of Full HD for enhanced clarity and detail, as well as endless entertainment with thousands of streaming channels.TV. High dynamic range (HDR) technology delivers bright and accurate colors for a lifelike viewing experience. In addition, your favorite HD shows, movies, and sporting events are upscaled to near Ultra HD resolution with 4K Upscaling. The simple, intuitive interface allows seamless access to over 500,000 streaming movies and TV episodes, your cable box, Blu-ray player, gaming console, and other devices without flipping through inputs or complicated menus. TCL 65"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (65S425):  Key Features:    Screen Size (Diag): 64.5  Backlight Type: LED  Resolution: 4K  Clear Motion Index: 120Hz Smart Functionality: Roku TV  Aspect Ratio: 16:9  Dynamic Contrast Ratio: NA  Viewable Angle (H/V): 178 degrees/178 degrees  Number of Colors: 1.07 billion OSD  Language: English/Spanish/French/German  Speakers/Power Output: 10w + 10w  Surround Sound Mode: NA TV without stand: 57.3"" x 33.3"" x 3.1"" TV with stand: 57.3"" x 36.0"" x 11.8""  Connectivity:    HDMI: 3 x HDMI 2.0 w/ HDCP 2.2, one of which is ARC  Headphone: 1  Optical Digital Audio:1  RCA Audio L + R: NA  RF (Coaxial): 1  USB 2.0: 1  What's in the Box:    Remote Control  Batteries  Wall-Mountable:    Mount Pattern: 300mm x 300mm  Screw Size: M6  Screw Length: 25mm  Support and Warranty:    1 year limited labor and parts ",https://walmart.com/ip/5HXT3PRZ2QCO,Electronics,/All TVs,$669.99,4.3,3166 ratings
41WYVRLLTXE9,"RCA 19"" Class HD (720P) LED TV (RT1970)","The RCA 19"" Class HD (720P) LED TV (RT1970) features HD definition picture for your viewing pleasure. The RCA 19"" Class HD (720P) LED TV has a true 16:9 aspect ratio so you can view your movies as the director intended and see a clear picture from anywhere in the room. It also has a built-in digital tuner. Connect up to one HD devices via the provided HDMI ports. HDMI ports allow you to connect multiple devices at once, so you can stream, browse and listen to all of your favorite multimedia.RCA 19"" Class LED TV (RT1970):   Key Features:  Screen Size (Diag.): 19"" Backlight: LED Resolution: 720p Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 Viewable Angle (H/V): 170 degrees/160 degrees OSD Language: English, Spanish, French Sleep timer function Programmable channel memory  Depth (With Stand) :4.75"" Depth (Without Stand):2.75"" Width:19.25"" Height (With Stand):14.25"" Height (Without Stand):10.75""  Weight (With Stand):6.7 lbs. Weight (Without Stand): 5.9 lbs.  Connectivity:  HDMI: 1 YPbPr Component: 1 Tuner: Digital ATSC USB Ports: 1 AV Audio/Video: 1 VGA Port: 1 PC Audio: 1 Headphone: 1 Audio Out: 1 RF (Coaxial): 1  What's In The Box:  Remote control  Wall-mountable:  Mount Pattern: VESA standard  Support and Warranty:  Limited warranty   Flat Screen TV stand sold separately. See all   TV stands.  Flat Screen TV mount sold separately. See all   TV mounts.   TV audio equipment sold separately. See all   Home Theater Systems.   HDMI cables sold separately. See all   HDMI Cables.  Accessories sold separately. See all   Accessories.   ENERGY STAR® Products that are ENERGY STAR-qualified prevent greenhouse gas emissions by meeting strict energy efficiency guidelines set by the U.S. Environmental Protection Agency and the U.S. Department of Energy. The ENERGY STAR name and marks are registered marks owned by the U.S. government, as part of their energy efficiency and environmental activities.",https://walmart.com/ip/41WYVRLLTXE9,Electronics,/All TVs,$75.00,3.9,555 ratings
787JI501BXIF,"TCL 75"" Class 4K UHD LED Roku Smart TV HDR 4 Series 75S425","The 4-Series 4K TCL Roku TV delivers stunning Ultra HD picture quality with four times the resolution of Full HD for enhanced clarity and detail, as well as endless entertainment with thousands of streaming channels. High dynamic range (HDR) technology delivers bright and accurate colors for a lifelike viewing experience. In addition, your favorite HD shows, movies, and sporting events are upscaled to near Ultra HD resolution with 4K Upscaling. The simple, intuitive, Roku interface allows seamless access to over 500,000 streaming movies and TV episodes, your cable box, Blu-ray player, gaming console, and other devices without flipping through inputs or complicated menus.TCL 75"" Class 4K Ultra HD (2160P) Roku Smart LED TV (75S425):   Key Features:    Screen Size (Diag): 74.5  Backlight Type: LED  Resolution: 4K  Clear Motion Index: 120Hz Smart Functionality: Roku TV  Aspect Ratio: 16:9  Dynamic Contrast Ratio: NA  Viewable Angle (H/V): 178 degrees/178 degrees  Number of Colors: 1.07 billion OSD  Language: English/Spanish/French/German  Speakers/Power Output: 10w + 10w  Surround Sound Mode: NA TV without stand: 66.1"" x 38.0"" x 3.5"" TV with stand: 66.1"" x 40.7"" x 15.9""  Connectivity:    HDMI: 3 x HDMI 2.0 w/ HDCP 2.2, one of which is ARC  Headphone: 1  Optical Digital Audio:1  RCA Audio L + R: NA  RF (Coaxial): 1  USB 2.0: 1  What's in the Box:    Remote Control  Batteries  Wall-Mountable:    Mount Pattern: 300mm x 300mm  Screw Size: M6  Screw Length: 25mm  Support and Warranty:    1 year limited labor and parts ",https://walmart.com/ip/787JI501BXIF,Electronics,/All TVs,$947.99,4.3,3166 ratings
56R1UZM19OK5,"LG 65"" Class 4K UHD 2160P OLED Smart TV with HDR OLED65CXPUA 2020 Model","LG OLED TV CX redefines everything you see. Once you’ve seen LG OLED TV, other TVs pale in comparison. OLED is a difference-maker for movies, shows, sports and gaming. From the gridiron to the iron throne, no detail goes unseen. And only OLED pixels emit their own light for perfect black, intense color and stunning picture — backed by AI Picture Pro and AI Sound Pro, our best 4K processor, connected home features and cutting-edge gaming tech in the world’s #1 selling OLED TV.  “T3 Awards 2020: LG's CX is the best gaming TV of 2020”       Speaking of gaming, Matt Bolton’s article on t3.com this week states “The LG CX is one of the best TVs of 2020 anyway, and with a full suite of gaming features that are ahead of pretty much any other set, this is the Best Gaming TV of 2020, and the perfect sidekick for your new console.” This is one article you’re going to want to read all the way through.      Follow the link to learn more:    https://www.t3.com/us/news/t3-awards-2020-lgs-cx-is-the-best-gaming-tv-of-2020         See how perfect LG OLED TVs can be.       Bring home the world’s #1 selling OLED TV. Only OLED pixels emit their own light, allowing for perfect black, intense color and stunning picture. Other TVs pale in comparison. There's LG OLED, then there's everything else.      • SELF-LIT LG OLED - See how OLED redefines picture quality - Once you’ve seen LG OLED TV with your own eyes, you'll understand. It’s stunning picture that redefines quality. Millions of OLED pixels emit their own light independently and can be completely turned off. This unveils perfect black, over a billion rich colors and infinite contrast. From the gridiron to the iron throne, no detail goes unseen.      • ThinQ AI - World's most intelligent TVs - LG ThinQ AI TVs are the only TVs with the Google Assistant and Alexa built-in*. LG ThinQ fully integrates the voice assistants you already use. No need to buy a separate device. Convenience and connected home control are at your command, making it easy to control other smart devices and LG smart products.      • G-SYNC Compatible - LG OLED TVs work seamlessly with NVIDIA G-SYNC® - Experience immersive gaming like never before. Only OLED TVs with NVIDIA G-SYNC* compatibility can provide the exceptional picture quality of perfect black and intense colors combined with smooth gameplay to take gaming to new heights.      • HDMI - HDMI speeds are faster than ever - LG OLED TVs feature the latest HDMI ports and eARC, supporting wider bandwidth for higher frame rates for sports and gaming. Gain a gaming advantage with less input lag, auto low latency mode, enhanced responsiveness and Variable Refresh Rate*.      • OLED Motion Pro - Fluid motion puts you in the moment - OLED Motion Pro is technology you see, but don't notice. It's our most advanced motion handling for fast movements in sports and action sequences. Kickoff returns look just as smooth at home as from 50-yard line seats, with less stuttering to slow down the big car chase.    ",https://walmart.com/ip/56R1UZM19OK5,Electronics,/All TVs,"$2,296.99",4.3,68 ratings
7HOJF20Q2SZR,"RCA 19"" Class HD (720P) LED TV with Built-in DVD Player (RTDVD1900D)","The RCA 19-inch 720p Class 60Hz LED TV features HD definition picture for your viewing pleasure. You can play your DVDs, CDs and photograph CD playback on the built-in DVD player, plus use the PC input to turn your TV into a HD computer monitor. The RCA 720p LED HD TV has a true 16:9 aspect ratio so you can view your movies as the director intended and see a clear picture from anywhere in the room. It also has a built-in digital tuner. Connect up to one HD devices via the provided HDMI ports. HDMI ports allow you to connect multiple devices at once, so you can stream, browse and listen to all of your favorite multimedia. RCA 19"" Class TV/DVD (RTDVD1900D):   Key Features:  Screen Size (Diag.): 19"" Backlight Type: LED Resolution: 720p Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 Viewable Angle (H/V): 176 degrees/176 degrees DVD player  Connectivity:  Audio Out: 1 Component: 1 Composite: 1 HDMI: 1 Headphone: 1 PC Audio In: 1 RF (Coaxial): 1 VGA: 1  What's In The Box:  Remote Control  Support and Warranty:  1-year warranty   Flat Screen TV stand sold separately. See all    TV stands.  Flat Screen TV mount sold separately. See all   TV mounts.   TV audio equipment sold separately. See all   Home Theater Systems.   HDMI cables sold separately. See all   HDMI Cables.  Accessories sold separately. See all   Accessories.",https://walmart.com/ip/7HOJF20Q2SZR,Electronics,/All TVs,$99.99,4.0,287 ratings
0TAB3TZCK2TS,"Sceptre 50"" Class TV (2160p) Android Smart 4K LED TV with Google Assistant (A518CV-U)","With the Sceptre A518 Android TV series, smart meets 4K UHD in spectacular fashion, delivering the unbeatable combination of exceptional performance features and visuals that you have been waiting for. Explore all your content and functions with a powerful remote from any direction, fit with an increased range that does not require line of sight. Google Assistant and TalkBack are at your service if you prefer to leisurely navigate and control your UHD Android TV with a simple voice command.Sceptre 50"" Class TV (2160p) Android Smart 4K LED TV with Google Assistant (A518CV-U)   Screen Size (Diag.): 50""  Backlight Type: LED  Resolution: 4K 2160p  Effective Refresh Rate: 60Hz  Aspect Ratio: 16:9  Refresh Rate: 60Hz  Smart Functionality: Yes ",https://walmart.com/ip/0TAB3TZCK2TS,Electronics,/All TVs,$249.99,3.7,165 ratings
24FNWWK72Z0D,"RCA 32"" Class HD (720P) LED TV with Built-in DVD Player (RLDEDV3255-A)","The RCA 32"" LED 60Hz HDTV, features energy-efficient LED technology for a bright, clear picture. HD resolution provides an amazing entertainment experience. With the built in slot loading DVD player, you can pop in any DVD and watch it right on your 32-Inch wide screen TV. You can even use this TV as a computer monitor! Enjoy more with the RCA 32"" Class 720p LED TV that invites you to enjoy a viewing experience that redefines reality on a large HD 720p 32"" LED screen. It supports a wide range of input technologies such as 3 HDMI, VGA, YPBPR, AV Audio/Video, PC Audio, Headphone, RF. The spectacular contrast ratio ensures vibrant and perfectly bright imagery. Screen refresh rate of 60Hz ; ensures blur-free and distortion-free images even in fast screen transitions. RCA 32"" Class TV/DVD (RLDEDV3255-A):     Key Features:    Screen Size (Diag.): 32"" Backlight Type: LED Resolution: 720p Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 OSD Language: English, Spanish, French                Connectivity:    3 x HDMI 1 x Headphone 1 x VGA 1 x Optical 1 X PC Audio 1 X RF 1 x YPBPR 1 X AV Audio/Video                  What's In The Box:    Remote Control    Wall-mountable:    Mount Pattern: 200mm x 100mm    Support and Warranty:    1-year warranty on parts and labor   ",https://walmart.com/ip/24FNWWK72Z0D,Electronics,/All TVs,$129.99,4.1,320 ratings
