Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
7CSPTJZW0VTU,"Murder at Green Springs: The True Story of the Hall Case, Firestorm of Prejudices (Paperback)",,https://walmart.com/ip/7CSPTJZW0VTU,Books,/Murder True Crime Books,$23.33,0.0,0 ratings,['Not available']
1CQXFZHDIUNH,The Union Assaults at Vicksburg (Hardcover),"It was the third week of May 1863, and after seven months and six attempts, Ulysses S. Grant was finally at the doorstep of Vicksburg. What followed was a series of attacks and maneuvers against the last major section of the Mississippi River controlled by the Confederacy--and one of the most important operations of the Civil War. Grant intended to end the campaign quickly by assault, but the stalwart defense of Vicksburg's garrison changed his plans. The Union Assaults at Vicksburg is the first comprehensive account of this quick attempt to capture Vicksburg, which proved critical to the Union's ultimate success and Grant's eventual solidification as one of the most significant military commanders in American history.  Establishing a day-to-day--;and occasionally minute-to-minute--;timeline for this crucial week, military historian Timothy B. Smith invites readers to follow the Vicksburg assaults as they unfold. His finely detailed account reaches from the offices of statesmen and politicians to the field of battle, with exacting analysis and insight that ranges from the highest level of planning and command to the combat experience of the common soldier. As closely observed and vividly described as each assault is, Smith's book also puts the sum of these battles into the larger context of the Vicksburg campaign, as well as the entire war. His deeply informed, in-depth work thus provides the first full view of a key but little-studied turning point in the fortunes of the Union army in the West, Ulysses S. Grant, and the United States of America.• Author: Timothy B Smith • ISBN:9780700629060 • Format:Hardcover • Publication Date:2020-01-10",https://walmart.com/ip/1CQXFZHDIUNH,Books,/United States Military History Books,$34.95,0.0,0 ratings,"['1IPH5GBYGQ0L', '3DAUZVJAGOQC', '2EH3AAKEAJG9', '5QF0I9XB9M12', '2XDG7YYOEIZL', '4124VDRJ5J8X', '2CQ3MYYBL6AR', '25JFH3OV696T', '52S6DJ85ASMS', '15289JMR215W', '4124VDRJ5J8X', '2CQ3MYYBL6AR', '25JFH3OV696T', '52S6DJ85ASMS', '15289JMR215W']"
7AU0Z1Y296G8,To Start a War : How the Bush Administration Took America Into Iraq (Hardcover),"""Even now, after more than fifteen years, it is hard to see the invasion of Iraq through the cool, considered gaze of history. For too many people, the damage is still too palpable, and still unfolding. Most of the major players in that decision are still with us, and few are not haunted by it, in one way or another. Perhaps that combination, the passage of the years and the still unresolved trauma, explains why so many protagonists opened up so fully for the first time to Robert Draper. Draper's prodigious reporting has yielded scores of important new revelations, from the important to the merely absurd. As a whole, the book paints a vivid and indelible picture of a decision-making process that was fatally compromised, by a combination of post-9/11 fear and paranoia, rank naèivetâe, craven groupthink, and a set of actors with idâees fixes who gamed the process relentlessly. Everything was believed; nothing was true. The intelligence failure was comprehensive. Draper's fair-mindedness and deep understanding of the principal actors suffuse his account, as does a storytelling genius that is close to sorcery. No one is cheap-shotted here, which makes the ultimate conclusion all the more damning. In the spirit of Barbara Tuchman's The Guns of August and Marc Bloch's Strange Defeat, To Start A War will stand as the definitive account of a collective process that arrived at evidence that would prove to be not just dubious but entirely false, driven by imagination rather than a quest for truth--evidence to drive a verdict that led to hundreds of thousands of deaths and a flood tide of chaos in the Middle East that shows no signs of ebbing""--  ""Authoritative . . . The most comprehensive account yet of that smoldering wreck of foreign policy, one that haunts us today."" -Los Angeles Times ""A timely reminder of the dangers of embarking upon wars that can imperil America itself."" -The New York Times From the author of the New York Times bestseller Dead Certain comes the definitive, revelatory reckoning with arguably the most consequential decision in the history of American foreign policy--the decision to invade Iraq.  Even now, after more than fifteen years, it is hard to see the invasion of Iraq through the cool, considered gaze of history. For too many people, the damage is still too palpable, and still unfolding. Most of the major players in that decision are still with us, and few of them are not haunted by it, in one way or another. Perhaps it's that combination, the passage of the years and the still unresolved trauma, that explains why so many protagonists opened up so fully for the first time to Robert Draper.  Draper's prodigious reporting has yielded scores of consequential new revelations, from the important to the merely absurd. As a whole, the book paints a vivid and indelible picture of a decision-making process that was fatally compromised by a combination of post-9/11 fear and paranoia, rank naïveté, craven groupthink, and a set of actors with idées fixes who gamed the process relentlessly. Everything was believed; nothing was true. The intelligence failure was comprehensive. Draper's fair-mindedness and deep understanding of the principal actors suffuse his account, as does a storytelling genius that is close to sorcery. There are no cheap shots here, which makes the ultimate conclusion all the more damning. In the spirit of Barbara Tuchman's  The Guns of August and Marc Bloch's  Strange Defeat,  To Start A War will stand as the definitive account of a collective process that arrived at evidence that would prove to be not just dubious but entirely false, driven by imagination rather than a quest for truth--evidence that was then used to justify a verdict that led to hundreds of thousands of deaths and a flood tide of chaos in the Middle East that shows no signs of ebbing.• Author: Robert Draper • ISBN:9780525561040 • Format:Hardcover • Publication Date:2020-07-28",https://walmart.com/ip/7AU0Z1Y296G8,Books,/Iraq War Military History Books,$26.73,0.0,0 ratings,"['6V9L9X8MOL9L', '4E1EPIZPTKV5', '46NNYMLYM7CW', '4LUZOYVEBM41', '6C7ZL82WUBIE', '2E3BB2AI80SE', '52S6DJ85ASMS', '35QSTF3MBHVL', '6F5C7UM7J485', '583LZY0ALL7L', '2E3BB2AI80SE', '52S6DJ85ASMS', '35QSTF3MBHVL', '3B0EG3HCKKFC', '6F5C7UM7J485']"
2F8VDDLJ58W8,My Life on the Road (Paperback),,https://walmart.com/ip/2F8VDDLJ58W8,Books,/Social History Books,$14.58,4.1,29 ratings,['Not available']
6ILMJFVV7K64,On Corruption in America : And What Is at Stake (Hardcover),"From the prizewinning journalist, internationally recognized expert on corruption in government networks throughout the world, author of Thieves of State: Why Corruption Threatens Global Security (""I can't imagine a more important book for our time,""--Sebastian Junger; ""Required reading,""--Tom Friedman; ""compelling, fascinating . . . a call to action,""--The Huffington Post), a major, unflinching book that looks homeward to America, exploring the insidious, dangerous networks of corruption of our past, present, and precarious future. Now, bringing to bear all of her knowledge, grasp, sense of history and observation, Sarah Chayes writes in her new book ,  that the United States is showing signs similar to some of the most corrupt countries in the world. Corruption, as Chayes sees it, is an operating system of sophisticated networks in which government officials, key private-sector interests, and out-and-out criminals interweave. Their main objective: not to serve the public but to maximize returns for network members.  From the titans of America's Gilded Age (Carnegie, Rockefeller, J. P. Morgan, et al.) to the collapse of the stock market in 1929, the Great Depression and FDR's New Deal; from Joe Kennedy's years of banking, bootlegging, machine politics, and pursuit of infinite wealth, as well as the Kennedy presidency, to the deregulation of the Reagan Revolution, undermining the middle class and the unions; from the Clinton policies of political favors and personal enrichment to Trump's hydra-headed network of corruption, systematically undoing the Constitution and our laws, Chayes shows how corrupt systems are organized, how they enforce the rules so their crimes are covered legally, how they are overlooked and downplayed--shrugged off with a roll of the eyes--by the richer and better educated, how they become an overt principle determining the shape of our government, affecting all levels of society.• Author: Sarah Chayes • ISBN:9780525654858 • Format:Hardcover • Publication Date:2020-08-11",https://walmart.com/ip/6ILMJFVV7K64,Books,/General United States History Books,$25.73,0.0,0 ratings,"['4R6HKYYGWUK2', '1NVV63X2XWCC', '1888UGIYYTZW', '7A4I0N32EQ81', '29PGMVZ1MFAZ', '2E3BB2AI80SE', '6U0DC1QOOAFD', '30VWREPJS09L', '30QRM4SOQ02C', '63G9HDB3PAIP', '2E3BB2AI80SE', '6U0DC1QOOAFD', '30VWREPJS09L', '30QRM4SOQ02C', '63G9HDB3PAIP']"
586EVVMMD1NA,Leather-Bound Classics: Barack Obama Speeches (Hardcover),"Inspirational speeches from America's first African American president. You'll be inspired to be the change you wish to see in the world as you read through this collection of speeches delivered by Barack Obama. These messages of hope for a more perfect union in America will appeal to readers across the political spectrum. From pre-presidential oratory to his farewell address, the former president covers issues of race, unemployment, natural disasters, public tragedies, and his legacy of health care reform. This beautiful leather-bound volume with a foil-stamped cover design will become one of your most treasured library volumes.• Author: Barack Obama • ISBN:9781645173465 • Format:Hardcover • Publication Date:2020-10-06",https://walmart.com/ip/586EVVMMD1NA,Books,/21st Century United States History Books,$19.36,0.0,0 ratings,"['1PBWG0VVOAE4', '6LXDDTKDRRWO', '3ORT84JFORMD', '57VZHPLHL3WI', '3196JMAPZ9OX', '25JFH3OV696T', '2CQ3MYYBL6AR', '1UR6CB3XVXJS', '4124VDRJ5J8X', '6U0DC1QOOAFD', '15289JMR215W', '25JFH3OV696T', '1UR6CB3XVXJS', '2CQ3MYYBL6AR', '4124VDRJ5J8X']"
6W4PGPKAILEP,Legacy of Honor : The Values and Influence of America's Eagle Scouts,"10TH ANNIVERSARY EDITION ""Thanks to Legacy of Honor,  readers now have the chance to see just how Eagle Scouts have served, loved, and led America."" --Scouting magazine Over the past century, America's Eagle Scouts have earned a reputation for service, virtue, and leadership that is recognized throughout the world. But few people realize the full extent to which Eagle Scouts have made a mark on American history. They have served as astronauts, soldiers, politicians, and businessmen, but they have also been the fathers, brothers, Scoutmasters, coaches, and other role models who have played an integral part in American life.  Alvin Townley set out across the country to hear the stories of these Eagle Scouts. He spoke with individuals from every region, of every age and every background, some of whom have risen to fame as public figures, while others have left a lasting impact outside of the spotlight.  The Eagle Scouts who share their experiences include Michael Bloomberg; J. W. Marriott, Jr.; Bill Gates, Sr.; Ross Perot; Defense Secretary Robert Gates; Treasury Secretary Hank Paulson; Supreme Court Justice Stephen Breyer; and Capt. Jim Lovell of Apollo 13,  to name just a few. The book also explores the virtues of a Tuskegee Airman, a Vietnam War POW, a September 11 NYPD hero, a crew of Hurricane Katrina relief workers, and a host of others from every walk of life. During his journey, Alvin discovered stories of character, courage, and inspiration that belong not only to Eagle Scouts but to all Americans. These stories form the heart of Legacy of Honor and offer us a chance to appreciate the profound impact that Eagle Scouts have had on American history and the lasting role they will play in our country's future.10TH ANNIVERSARY EDITION ?Thanks to Legacy of Honor, readers now have the chance to see just how Eagle Scouts have served, loved, and led America.? ?Scouting magazine Over the past century, America?s Eagle Scouts have earned a reputation for service, virtue, and leadership that is recognized throughout the world. But few people realize the full extent to which Eagle Scouts have made a mark on American history. They have served as astronauts, soldiers, politicians, and businessmen, but they have also been the fathers, brothers, Scoutmasters, coaches, and other role models who have played an integral part in American life.  Alvin Townley set out across the country to hear the stories of these Eagle Scouts. He spoke with individuals from every region, of every age and every background, some of whom have risen to fame as public figures, while others have left a lasting impact outside of the spotlight.  The Eagle Scouts who share their experiences include Michael Bloomberg; J. W. Marriott, Jr.; Bill Gates, Sr.; Ross Perot; Defense Secretary Robert Gates; Treasury Secretary Hank Paulson; Supreme Court Justice Stephen Breyer; and Capt. Jim Lovell of Apollo 13, to name just a few. The book also explores the virtues of a Tuskegee Airman, a Vietnam War POW, a September 11 NYPD hero, a crew of Hurricane Katrina relief workers, and a host of others from every walk of life. During his journey, Alvin discovered stories of character, courage, and inspiration that belong not only to Eagle Scouts but to all Americans. These stories form the heart of Legacy of Honor and offer us a chance to appreciate the profound impact that Eagle Scouts have had on American history and the lasting role they will play in our country?s future.",https://walmart.com/ip/6W4PGPKAILEP,Books,/General United States History Books,$11.99,5.0,2 ratings,"['4R6HKYYGWUK2', '1NVV63X2XWCC', '1888UGIYYTZW', '7A4I0N32EQ81', '29PGMVZ1MFAZ', '52S6DJ85ASMS', '7FUYL7I9AWE9', '74D5DG8BO15U', '4GO2I8X3ZZYH', '2JTDKT2OPT3T', '52S6DJ85ASMS', '536PVAGRP3O4', '2JTDKT2OPT3T', '1DV6FPOFC87S', '6DD7M2OOUF8P']"
1WRLAQAUG4JA,Franklin and Winston : An Intimate Portrait of an Epic Friendship,,https://walmart.com/ip/1WRLAQAUG4JA,Books,/20th Century United States History Books,$15.75,4.0,10 ratings,['Not available']
2JOWYA23I2JM,The Civil War: A Narrative : Volume 2: Fredericksburg to Meridian,,https://walmart.com/ip/2JOWYA23I2JM,Books,/Civil War United States History Books,$20.53,4.5,8 ratings,['Not available']
1BW9GLZJEGIH,"2021 History Channel This Day in History Boxed Calendar: 365 Remarkable People, Extraordinary Events, and Fascinating Facts (Other)","The #1 history calendar, from one of the most relied-upon and best-respected sources of historical material, HISTORY(R). Perfect for history buffs and trivia lovers alike, this 2021 boxed calendar assembles a year of the most fascinating and influential events, accomplishments, and inventions that have shaped our world, dating from early civilization up to the 21st century. Additional details:  4.25"" x 4.5"" boxed calendar Responsible, FSC certified paper Easy tear-off pages daily Easel backing for display Perfect for tabletop or desk2021 History Channel This Day in History Boxed Calendar: 365 Remarkable People, Extraordinary Events, and Fascinating Facts (Other)",https://walmart.com/ip/1BW9GLZJEGIH,Books,/World History Books,$14.99,0.0,0 ratings,"['4GG31JCLYEV8', '2HPDC5XSPYVO', '4MEBL1UOCJN5', '0SPLBT5M3CRX', '2GDD5PFUPYPF', '2UUFBD2M1H5H', '75UKWQDQ25LZ', '35QSTF3MBHVL', '2E3BB2AI80SE', '324T0TEVWL05', '2E3BB2AI80SE', '63G9HDB3PAIP', '324T0TEVWL05', '52S6DJ85ASMS', '5DQSORTVBVM9']"
6HIYHVGEKEU8,Killing Jesus : A History,,https://walmart.com/ip/6HIYHVGEKEU8,Books,/General Ancient History Books,$6.25,4.0,35 ratings,['Not available']
45CYVHWJS5Q0,The Black Banners (Declassified) : How Torture Derailed the War on Terror After 9/11 (Edition 2) (Hardcover),"The definitive account of an FBI special agent's al-Qaeda story, unredacted for the first time.  Widely heralded on publication as a ""must-read"" (Military Review) and ""important window on America's battle with al-Qaeda"" (Washington Post), Ali Soufan's revelatory account of the war on terror as seen from its front lines changed the way we understand al-Qaeda and how the United States prosecuted the war--and led to hard questions being asked of our leaders. When The Black Banners was published in 2011, significant portions of the text were redacted. After subsequent review by the Central Intelligence Agency, those redactions have been lifted. Their removal corrects the record on how vital intelligence was obtained from al-Qaeda suspects and brings forth important new details on the controversial use of enhanced interrogation techniques (torture) to extract information from terror suspects. For many years, proponents of the use of these techniques have argued that they produced actionable intelligence in the war on terror. This edition of The Black Banners explodes this myth; it shows Soufan at work using guile and intelligent questioning--not force or violence--to extract some of the most important confessions in the war, and it vividly recounts the failures of the government's torture program. Drawing on Soufan's experiences as a lead operative for the FBI and declassified government records, The Black Banners (Declassified) documents the intelligence failures that lead to the tragic attacks on New York and Washington, DC, and subsequently how torture derailed the fight against al-Qaeda. With this edition, eighteen years on from the first sanctioned enhanced interrogation technique, the public can finally read the complete story of what happened in their name after the events of 9/11. The Black Banners (Declassified) includes a new foreword from Ali Soufan that addresses the significance of the CIA's decision to lift the redactions.• Author: Ali Soufan • ISBN:9780393540727 • Format:Hardcover • Publication Date:2020-09-08",https://walmart.com/ip/45CYVHWJS5Q0,Books,/Espionage True Crime Books,$21.66,0.0,0 ratings,"['1PB344FB26H5', '6L62A96BKAX2', '33PJSX90MQPI', '23DNJUCKAIWH', '4HFQZBX73LEU', '583LZY0ALL7L', '39DTPKDHZW44', '6F5C7UM7J485', '538G140QM65S', '6ZIJU9I7ZSZP', '4E43EZ1VDTU1', '2E3BB2AI80SE', '3LMGUVQ6E6B4', '60SG07IV7XQB', '3GWAYW3IIH7R']"
5MURHBKZ0W76,The Primal Kitchen Cookbook (Hardcover),,https://walmart.com/ip/5MURHBKZ0W76,Health,/Supplement Your Diet,$29.34,5.0,1 ratings,['Not available']
4HGQ9X6FM41F,The Primal Low-Carb Kitchen : Comfort Food Recipes for the Carb Conscious Cook,,https://walmart.com/ip/4HGQ9X6FM41F,Books,/Low Carbohydrate Cookbooks,$9.99,0.0,0 ratings,['Not available']
2498OEX2GN4P,"Smoking Fish and Seafood : Complete Smoker Cookbook for Real Barbecue, Ultimate How-To Guide for Smoked Fish and Seafood",,https://walmart.com/ip/2498OEX2GN4P,Food,/Seafood,$18.13,0.0,0 ratings,['Not available']
2G01PSD8L04W,Timisoara : The Real Story Behind the Romanian Revolution,Timisoara,https://walmart.com/ip/2G01PSD8L04W,Books,/Eastern European History Books,$43.57,0.0,0 ratings,"['4124VDRJ5J8X', '74Z5XPQHQLR8', '324T0TEVWL05', '5804AQTV4K1J', '2E3BB2AI80SE', '5804AQTV4K1J', '2E3BB2AI80SE', '52S6DJ85ASMS', '35QSTF3MBHVL', '15289JMR215W']"
5U23I1JK74TH,"Alkaline Recipes and Meals Cookbook: Alkaline Diet : Get the Health Benefits of Alkaline Diet Meal Plan to Heal the Body (Healthy Eating For Optimal Health, Lose Weight) (Series #1) (Paperback)","Do You Want to Feel Good and Improve Your Health Without Giving Up Good and Tasty Food? Keep Reading! The positive effects include: maximized weight loss, sustainable health, healing from disease and the achievement of longevity for both genders.  Do You Want to Feel Good and Improve Your Health Without Giving Up Good and Tasty Food? Keep Reading!  The positive effects include: maximized weight loss, sustainable health, healing from disease and the achievement of longevity for both genders. Presented throughout major clinical studies and trials as early as the 1900s, this program will aid you in balancing, restoring, healing and well-being processes, with amazing benefits. The Alkaline Diet is one of the best diets to change the way your body functions and to help you get the best results possible without making you spend too much time and money. Contrary to popular belief, the Alkaline Diet could be one of the least expensive diets to follow and can help you tremendously in regards to bettering your health and well-being. In this book you will learn:   The difference between Acidic and Alkaline food Harmful effects of acidic diet What the alkaline diet is? The benefits of alkaline diet such as weight loss, youthful glow, good sleeping patterns, mental well being etc List of alkaline and acidic food Top alkaline foods to add to your diet Tips on the Diet   The most important thing when you're trying to eat healthy food is to follow the right informations, otherwise failure is guaranteed! If you follow the right food approach, like the alkaline diet, you can really reach your goals!  The amazing benefits that have been experienced by countless people the world over has made the Alkaline Diet a truly life changing diet and now it is your turn to reap the benefits it has to bring too with all the quick and easy recipes in this cookbook.  Pick up your copy today by clicking the button at the top of this page!Alkaline Recipes and Meals Cookbook: Alkaline Diet: Get the Health Benefits of Alkaline Diet Meal Plan to Heal the Body (Healthy Eating For Optimal Health, Lose Weight) (Paperback)",https://walmart.com/ip/5U23I1JK74TH,Health,/Supplement Your Diet,$13.91,0.0,0 ratings,"['2IA5R5TEEIAC', '0TIBYTCN40SX', '4EVQCKMV7YT7', '6VS8T36V6NQ8', '2PCZMMNHTFXR']"
364H37SFK1E1,Chasing Flavor : Techniques and Recipes to Cook Fearlessly (Hardcover),"In his debut cookbook, James Beard Award-winning chef Dan Kluger shares 190 recipes to help home cooks master flavor and technique. In his debut cookbook, James Beard Award-winning chef Dan Kluger shares 190 recipes to help home cooks master flavor and technique   Dan Kluger, a chef celebrated for his simple yet flavorful food, knows there's more to mastering cooking than just following directions. So with each of the innovative, elegant recipes in his debut cookbook, he includes a valuable lesson that applies beyond the tasty dish. For example, master the art of mixing raw and cooked versions of the same ingredient while preparing a Sugar Snap Pea Salad with Manchego Vinaigrette.   From homemade pantry items to vegetable mains, meats, and grains, this book is not just sophisticated recipes but a master class of lessons for more flexibility and innovation in the kitchen.• Author: Dan Kluger • ISBN:9781328546333 • Format:Hardcover • Publication Date:2020-10-13",https://walmart.com/ip/364H37SFK1E1,Books,/Seasonal Cookbooks,$26.49,0.0,0 ratings,"['1C5ZFYDEY4DL', '5AE3HE5B3Y6D', '57KQAFWIL102', '77RUK2XVCIH0', '59B2B0S5NJKY', '1JXNQYKCY45D', '4NZUXPGRGRFD', '0ZXLT6KT46ZC', '4J73TUICBLRC', '4YR06CY91Z1F', '4J73TUICBLRC', '4YR06CY91Z1F', '4HXVUA5VV72V', '1JXNQYKCY45D', '4NZUXPGRGRFD']"
6SKMVBLDKHIC,The Republic of Pirates : Being the True and Surprising Story of the Caribbean Pirates and the Man Who Brought Them Down,,https://walmart.com/ip/6SKMVBLDKHIC,Books,/General Caribbean & West Indies History Books,$14.98,3.0,2 ratings,['Not available']
3VSNNFTNRULI,"Asian Mythology: A Captivating Guide to Chinese Mythology, Japanese Mythology and Hindu Mythology (Hardcover)","Introducing: An Asian Mythology Trilogy From the Creator of the Captivating History Series This book includes three captivating manuscripts:   Chinese Mythology: A Captivating Guide to Chinese Folklore Including Fairy Tales, Myths, and Legends from Ancient China Japanese Mythology: A Captivating Guide to Japanese Folklore, Myths, Fairy Tales, Yokai, Heroes and Heroines Hindu Mythology: A Captivating Guide to Hindu Myths, Hindu Gods, and Hindu Goddesses  The first part of this book contains an amazing collection of Chinese myths will allow you to enter the Chinese mind so you can gather secrets and wisdom from a proud and respected country. And best of all, the myths are written in an exciting language and has an easy-to-read format that doesn't require you to be a specialist in order to understand. In the first part of this book, you will discover:   A Story about Origin of Earth and Humans A Captivating Tale about the Poor Boy Ma Liang and the Paintbrush Stories about Natural Disasters Li Tieguai - A Taoist Myth Sun Wukong - The Monkey King The Investiture of the Gods A Story about Three Kingdoms Modern Mythology And much, much more!  In the second part of this book, you'll discover captivating stories of mystery, horror, and romance while simultaneously learning about the Japanese culture. Here are just some of the topics and myths that the second part of this book covers:   The Creation Stories The Myths of Origins The Journey to the Underworld The Wanderings of Susano-o The Birth of Amaterasu, Trukuyumi, Susawono, and the Leech-Child The Story of the Comb and the Curse Amaterasu and Susanowo The Contract of Amaterasu and Susawono Stories of the Three Most Evil Yokai of Japan Stories of Helpful Yokai My Lord Bag of Rice The Story of Urashima Taro The Tale of the Bamboo Cutter and Kaguya hime The Legend of Yamato Takeru Contemporary Versions of Japanese Mythology And more!  Within the third part of this book, you'll find the following Hindu myths covered:   Lord Brahma, Lord Vishnu, and the Beginning of the World The Birth of Lord Shiva Saraswati & Brahma's Fifth Head Shiva Tests Parvati Shiva Snares a Whale Ganesha Loses His Head Ganesha Spills a River Kubera's Pride Ganesha Injures a Goddess Ganesha Wins a Race Shiva Skips Success Ravana's Ten Heads The Birth of Rama Urmila's Slumber Deer of Deception Hanuman's Torch Suvannamachha Steals a Bridge Hanuman Moves a Mountain The Final Battle Sita's Purity Krishna Steals Butter Krishna Trades for Jewels Krishna Swallows the Flames Agni Spreads a Curse Vayu Humbles the Silk Cotton Tree Savitri Chooses a Husband Savitri's Fidelity  So if you want to learn more about these three Asian mythologies without having to go through boring textbooks, click ""add to cart""!Asian Mythology: A Captivating Guide to Chinese Mythology, Japanese Mythology and Hindu Mythology (Hardcover)",https://walmart.com/ip/3VSNNFTNRULI,Books,/Chinese History Books,$22.21,0.0,0 ratings,"['27QDS1HVSLBR', '5L2YAUQZCVZ9', '1E54NNGAOL0Q', '3DA5171FHJUX', '2WWWRD6E7YUM', '3B0EG3HCKKFC', '6XZ64385TP0I', '5MXRNEGHYITE', '609RXZAXPJOP', '1JXNQYKCY45D', '2AI73H9M4A4V', '609RXZAXPJOP', '1JXNQYKCY45D', '5ISG70WLCHCW', '376J4GVMOR8G']"
555X16CI13IG,A Passport for Crock Pot Cooking (Paperback),,https://walmart.com/ip/555X16CI13IG,Books,/International Cookbooks,$17.87,5.0,1 ratings,['Not available']
3GOJGVDWSGE9,German Cookbook: Delicious German Recipes Made Easy (Hardcover),"German food is some of the most unique on the planet. Combining lean cuts of meat with incredibly tasty side dishes, it is a food experience that incorporates all the senses in a very special way - not to mention that it's also an incredibly healthy alternative to many of the foods we eat on a daily basis. Unfortunately, many people seem to think that traditional German food is quite the challenge to cook, and subsequently never end up getting the opportunity to even try it. Which is something that we intend to rectify immediately. You see, traditional German food is extremely simple to put together, making it the perfect option for those individuals after simple healthy dishes that are both full of flavor and look amazing to boot. Throughout the course of this book, you will learn how to make:   Simple and delicious German breakfast recipes Authentic German lunch recipes Amazing traditional German dinner recipes An abundance of delicious German side dishes Irresistible German dessert recipes  So what are you waiting for? Start cooking some of the tastiest food on the planet today.German Cookbook: Delicious German Recipes Made Easy (Hardcover)",https://walmart.com/ip/3GOJGVDWSGE9,Books,/International Cookbooks,$19.99,0.0,0 ratings,"['3JE36KED29L1', '757IXGG3K0HZ', '3PEV85IZSO1U', '3BF0IH8JVV5D', '28GF2LR7FWJ3', '1JXNQYKCY45D', '2GD8YP8HOVYG', '4S5R6N1XEC5G', '5QOCIORJ09DY', '4J73TUICBLRC', '5QOCIORJ09DY', '4S5R6N1XEC5G', '4NZUXPGRGRFD', '4J73TUICBLRC', '4YR06CY91Z1F']"
62912B18YWJN,"Keto Desserts Ice Cream: Fast and Easy Delicius Recipes for Ice Cream, Good and Healthy Eating, Dessert for Any Occasion, Weight Loss, Dietcalories, Low Sugar, Low Carb (Paperback)","Have you ever tasted  Ketogenic ice cream?  Ice cream lovers are crazy for this new, revolutionary ketogenic ice cream. If you're on a ketogenic diet, you've probably dealt with sugar cravings and a burning desire for something sweet at least a couple of times.Now - you can have it all!In ""Ice Cream Keto"" you'll discover a whole new, secret world of ketogenic recipes for ice cream, desserts and sweets - and all of those are 100% ketogenic! In this book you'll discover:     Ketogenic ice cream recipes: vanilla ice cream, green tea ice cream, mango ice cream and more Ketogenic desserts recipes Ketosis guide and how to achieve it Comforting sweet ketogenic recipes for any occasion And much, much more!  FAQ  How do you make a tasty ice cream without sugar?It's actually quite simple. You're going to use natural ingredients such as fruits, natural sweeteners and herbs that will create a delicious creamy texture with a sweet taste. You must try to understand! Do I need special ingredients or equipment?Not at all! You can easily make some of the recipes with simple ingredients that you have at home. There's no need for special kitchen equipment also. What's the difference between making keto ice cream and buying a diet ice cream at the supermarket?Diet ice cream are usually filled with unnecessary sugars, chemicals and even gluten. When you make your own deserts, you can easily control the amount of sugar you put in, the ingredients and most importantly - you can save hundreds of dollars by making a bulk amount of ice cream for the next 2-weeks.  Don't miss out! Scroll up, click on  ""Buy Now with-1 Click""  and  start making your ketogenic ice cream now!",https://walmart.com/ip/62912B18YWJN,Food,/Ice Cream Sandwiches,$10.85,2.0,1 ratings,['Not available']
37B53O7YJF7K,The Poke Cake Cookbook : 75 Delicious Cake and Filling Combinations,,https://walmart.com/ip/37B53O7YJF7K,Books,/Cake Books,$6.99,0.0,0 ratings,['Not available']
4VJ40IUON2OJ,"Slow Cooker Favorites Soups, Stews, and Chilis : 150+ Easy, Delicious Slow Cooker Recipes, from Cincinnati Chili and Beef Stew to Chicken Tortilla Soup","A one-stop guide for using the most popular kitchen appliance--the slow cooker--to easily prepare hearty, comforting soups, stews, and chilis. With more than 150 recipes, slow-cooker fans have plenty of options for easy, worry-free ways to make flavorful bowls of their favorite food in their favorite appliance.  It's time to start up the slow cooker!   Slow Cooker Favorites: Soups, Stews, and Chilis gives slow-cooker fans more than 150 recipes perfect for the fall and winter. With minimal prep work and easy clean up, the most challenging part will be selecting which delicious bowl to try next. Whether it's crockpot chili for the tailgate, spicy chicken tortilla soup on a chilly day, or beef stew the whole family will love, there's something for everyone in this comprehensive collection of crock-pot recipes.(1) Additional Product Details - Product Type: Quality Paperback Books // Binding: Paperback // Subject: Cooking / Wine > Methods - Slow Cooking > Courses & Dishes - Soups & Stews > Methods - Special Appliances // Size: 7.90 x 5.90 // Large Print: N // Contributors: Adams Media, , // EAN: 9781507205037 // ISBN: 1507205031 // Returnable: Y // Media Item: Y // Imprintable: // Indexable: // Publication Date: 2017-10-10 // Religious Item: N (2)",https://walmart.com/ip/4VJ40IUON2OJ,Food,/Chili,$14.99,0.0,0 ratings,"['31FFNF8AY8WJ', '5M2VBFWAI1AD', '25FDX7M5TZM1', '1KRNBMOQ1H81', '2G2WVYNBRAQG']"
2XDUHGF6KWMV,"Christmas with Southern Lady, Volume 2: Holiday Decorating, Recipes, and Table Ideas from Southern Lady Magazine (Hardcover)",,https://walmart.com/ip/2XDUHGF6KWMV,Food,/Christmas Desserts,$21.49,0.0,0 ratings,['Not available']
