Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
76994J0F11GA,"Pacon Lightweight Construction Paper, 9"" x 12"", 10 Assorted Colors, 500 Sheets","Perfect for smaller beginner arts and crafts projects. Assortment contains 10 colors: Scarlet, Orange, Brown, Pink, Blue, Sky Blue, Green, Yellow, Charcoal and White. Measures 9"" x 12"". Includes 500 sheets.? 500 sheets per pack ? Sheets measure 9"" x 12"" ? Assorted colors",https://walmart.com/ip/76994J0F11GA,Arts Crafts & Sewing,/Art Sketchbooks and Paper,$9.47,4.8,49 ratings,"['7HGCGXW9YN4W', '2U5JWA041QG8', '5NAOFL3B8RJ8', '6TNT4628TB5X', '4VPAN1P2KA8K', '7DNTTGQZ9HVO', '1KPE7IRJCAW4', '6DUF67RJLBK4', '3EBW2U6Y0FW5', '4081RL6XNHHW', '3LNTENKTYI9L', '208SXYE5R6J8', '420QKIBXSSMD', '4B45XK1Z5K9T', '6H2GT7XMBARL', '2CA1KKYCAS77', '53ZW2H7AT4G9', '5QGE3C96UC5H', '636RY5FCZND1', '6YI1JSYRD6AV', '17Y6ED08YK2O', '3OQ9J8NGMMNR', '1CLSLD35NKTO', '6U7K8JIB09PK', '40EGUR768WIE', '7FYPCFN81EOW', '6SZI0ZLXD7UU', '15FBWAIPZXQ4', '2Z4MWO4YVSA4']"
6B067Z3LMIP3,"Step2 All Around Red Easel for Two, Chalkboard and Dry-Erase Board, Includes 94 Magnetic Pieces","Make room for this Step2 All Around Easel for Two, because the little creative souls in your life are about to get down to business in the play room. One busy bee will be crafting a masterpiece on the chalkboard, and your other busy bee will be sketching the next big thing on the dry erase side. The dry erase board is magnetized and is perfect for the 94 piece foam magnets that are included. There are 2 removable storage bins to organize all creative tools and the clip secures artwork so your young artists can show off to their biggest fans. Watch the creative juices flow during play time with this Step2 All Around Easel for Two. Features a chalkboard on one side and a magnetized dry erase board on the other 2 removable and easy to clean storage bins make organizing supplies a breeze Vertical writing surfaces encourage development of proper writing skills and creativity Clip can secure artwork for little ones to show off Includes 94 piece foam magnet letter and symbol kit Art supplies including markers, chalk, and dry erasers are not included Minimum adult assembly required Recommended age: 3+ Dimensions: 20 x 22.2 x 41.5 inches Weight: 9.75 pounds Manufacturer warranty: 3-year warranty ",https://walmart.com/ip/6B067Z3LMIP3,Toys,/Kid Art Easels & Stations,$44.99,4.5,126 ratings,"['6RZQJV4Z2JDZ', '2G4TNOJ530U5', '3EZ7B2LDDYIS', '1NYY95HY2GWG', '4IQKPGG6LC7A', '208SXYE5R6J8', '3G3LD8EGNNON', '16TXLSP3J88P', '24YS2BIEPUY9', '3JFY0WBD54JQ', '2MS38KJIH4ZV', '6D4WK7O73M5G', '2QGDZMFFL03E', '3HVMVA0WGAYV', '28T8LNPOW5DN', '1DKXSZ4O5LXT', '0X3NIMOUIT7S', '6VVBWO70XY2V', '4FXF213HJP4K', '77K0WG8ZBHC1', '1RVYFYG3113A', '39W4QJQEU22B', '72DAJ1ILI4E8', '3LC1GKLM5CC0', '5QEWP7I4BQW2', '2QGDZMFFL03E', '5W1IBBCGBDJ3', '77K0WG8ZBHC1', '6VVBWO70XY2V', '4FXF213HJP4K']"
6C52MGC5AWYP,"Wilton Twist Quick Decorating Coupler, 4-Pieces","Save valuable time when you're cake decorating with our easy-to-use coupler. The Quick Twist system works similar to a regular coupler, but it makes tip changes so much faster. With one quick twist, you can add your new tip and get back to decorating. Works with standard-sized tips only. Tips sold separately. Innovative design lets you change tips quickly and lock into place with one quick turn Tip cover keeps icing from drying out Compatible with standard-sized tips (sold separately) Includes: Coupler cap, coupler tip lock, coupler body and coupler base Material: Plastic ",https://walmart.com/ip/6C52MGC5AWYP,Party & Occasions,/Wilton Cake Decorating,$2.47,4.4,32 ratings,"['6Q5ZCMURP0W9', '4YB6AUDC8ZU1', '6TUYEFL4955U', '6U98NVONUJPK', '5B47WNBAWKV8', '6RPJJTJEIU20', '5V1ZV2WMHKJQ', '1L4GTNOR89AA', '7KI88PQY515Z', '1YMWIP5B6XWH', '6C5P5ZWIFJAG', '2LCO35806T1C', '2XSA3HN5RRB7', '4DF0IVLC5PDY', '3P887QWMV4WW', '4576CICC6YAT', '7443BCWGRJ2B', '1I1RLMYSFYIJ', '0SR4L9RTHGJH', '0UAF09GJVE78']"
1NYY95HY2GWG,Crayola Play 'N Fold 2-in-1 Art Studio Easel Desk With Stool & Storage,"The Crayola Play 'N Fold 2-in-1 Art Studio is ideal for a child's bedroom or play area. It is made of sturdy materials and comes in playful red, blue and yellow colors. This adorable set offers little artists a space to create original pieces of artwork. Designed for children ages 3 years and older, it features a multi-purpose art desk that swiftly converts to an easel with an easy-to-clean chalkboard. It includes a big clip to hold a child's paper securely in place while they are painting or drawing. In addition, the Crayola 2-in-1 art studio offers two separate open storage areas, one elevated and the other below the easel. These convenient trays are suitable for keeping supplies, such as markers, chalk, crayons, pencils and paints. The Crayola Play 'N Fold 2-in-1 Art Studio comes with a kid-sized stool and includes four sheets of colored paper and an eraser.Crayola Play 'N Fold 2-in-1 Art Studio Easel Desk With Stool & Storage:  2-in-1 Art Desk Converts To An Easel Clean Chalkboard With Large Paper Clip Elevated Storage For Art Materials Sturdy Comfortable Seat Colors: yellow, red, blue Ages 3 and older Weight limit for stool is 23 Kg (50 lbs) ",https://walmart.com/ip/1NYY95HY2GWG,Toys,/Kid Art Easels & Stations,$44.99,4.5,576 ratings,"['1RJ3RC4U8I2O', '11JRT1YLEQV2', '2R6JRU4EVWWK', '2N52TDH0O5PK', '6B067Z3LMIP3', '63DCXWZNYGH3', '208SXYE5R6J8', '6U9INX4QTEH2', '2BMHHLY2YQKP', '4VPAN1P2KA8K', '6B067Z3LMIP3', '5B88PPCJPYWN', '2QGDZMFFL03E', '2MS38KJIH4ZV', '7L6OPVQFNPAX', '1DKXSZ4O5LXT', '6B067Z3LMIP3', '77K0WG8ZBHC1', '6VVBWO70XY2V', '0X3NIMOUIT7S', '39W4QJQEU22B', '191A1NYXMATD', '72DAJ1ILI4E8', '1RVYFYG3113A', '6F91E0B3SJCX', '5W1IBBCGBDJ3', '2GO6105ZPXYR', '77K0WG8ZBHC1', '6VVBWO70XY2V', '6RZQJV4Z2JDZ']"
0VWJJSE2B95R,"LeapStart 2 Pack: Shapes and Colors, Around Town With PAW Patrol Books","Get kids excited about learning with the 2 Book Combo Pack: Shapes and Colors and Around Town With PAW Patrol books for LeapStart systems. Tap the pictures and words on every page with the stylus to engage with the activity books. Enhance learning with amazing interactive animations. In the Shapes and Colors book, kids can visit a prehistoric world filled with dinosaur friends and get familiar with all sorts of shapes and colors across more than 40 activities. With the Around Town With PAW Patrol book, kids can learn about jobs and places in Adventure Bay and help everyone in town by solving problems with Ryder and the PAW Patrol pups across more than 30 activities. This combo pack is only compatible with all LeapStart interactive learning systems. Intended for ages 2-6 years. Batteries not required. More than 70 replayable activities engage kids through audio and animations when played with LeapStart 3D and LeapStart Go Interact with animations by using the stylus to tap on the pictures and words to help kids better understand the learning concepts Explore shapes, colors and patterns in a prehistoric world filled with dinosaur friends in the Shapes and Colors book Solve problems and emergencies using the PAW Patrol pup’s unique skills and special tools in the Around Town With PAW Patrol book A computer with Internet is required to download books onto the LeapStart systems. Intended for ages 2-6 ",https://walmart.com/ip/0VWJJSE2B95R,Toys,/Drawing & Coloring,$14.49,4.8,25 ratings,"['2CNN4K0H6SNF', '5V7EHQT0IXY4', '6GEUN7F5PYDH', '3QTKWE2SDN09', '27WS8R1PMHQ8', '5D4ZD19VHBE1', '7FQR4K3ZW1K7', '5GIJ2MZPZIMB', '2V46ASELW5C8', '2NH6NBYTXTBG', '1PX2G022VFFS', '653AO0JZ1IE2', '5HY8R31RBI6D', '5F68717T15RD', '6PPY3XHN1RVM', '4VPAN1P2KA8K', '1D4SJMRFZTG3', '1D4VZZN3I37D', '5NF7XG9IDT38', '4MHJL0MUKPCV']"
529FRK8JSAN6,"Elmer's Confetti Slime Kit: Supplies Include Metallic & Clear Glue, Confetti Magical Liquid Activator, 4 Count","Make sparkly confetti slime with the Elmer’s Confetti Slime Kit. You’ll get 1 bottle of Elmer’s Metallic Liquid Glue in Blue, and 1 bottle of Elmer’s Clear Liquid Glue. You’ll also receive 2 bottles of Elmer’s Confetti Magical Liquid Slime Activator—the all-in-one formula that turns glue into confetti slime.Elmer's Confetti Slime Kit  Everything you need to make festive, confetti-filled slime Elmer's Liquid Glue is washable, safe, nontoxic - great for kids Magical Liquid is an all-in-one formula that eliminates the need for contact lens solution and baking soda or other additives Mix and match different glues and activators to discover new slime creations Recommended for children 6 years and older Includes 1 Bottle Elmer's Metallic Liquid (Blue, 5 oz), 1 Bottle Elmer's Clear School Glue (5 oz), 2 Bottles Elmer's Magical Liquid Confetti Slime Activator (65g each) ",https://walmart.com/ip/529FRK8JSAN6,Toys,/Craft Kits,$12.47,4.0,9 ratings,"['1BHR6BH5D0SU', '0UF6XPBOIC0N', '55PBXRMNEVD2', '3AKMOENVYWIU', '7BAG9Q5IBV0G', '37229BB0K37K', '7B8NS4SMFIKL', '58KH2MEIR1DV', '2YCRI8X32H49', '559BVTSMUJ54', '3AKMOENVYWIU', '5VT10TKUZ4OW', '3EML4ZBP7VIV', '6FJH7C20X5PC', '2DH6OS7MXHQ6', '3AKMOENVYWIU', '3EML4ZBP7VIV', '5VT10TKUZ4OW', '2DH6OS7MXHQ6', '2ULT5H8G6CSG', '2NH6NBYTXTBG', '5VEI390Y7E04', '1UNSCVIEZJE7', '6NIPTXYS2CI1', '2D77CZWRTH0V']"
2MEG10II4IIV,"Only At Walmart: Play-Doh Large Tools, Storage Activity Set, 8 Cans","Play-Doh Large Tools and Storage Activity Set for Kids 3 Years and Up with 8 Non-Toxic Play-Doh Colors and 20-Plus Tools  ALL-IN-ONE PLAY-DOH SET - This complete kit has it all! Play-Doh tools, Play-Doh cans, a storage case, and a detachable play surface make this a great toy for 3 year olds and up SUPER DUPER STORAGE CASE - This creative activity case for kids features 4 compartments to store and organize all of the tools and cans, then can be snapped shut to keep everything in place USE THE LID AS A PLAY SURFACE - The lid on the storage case is also a removable play surface with a variety of textures to add imprints to their creations and help keep Play-Doh fun off the table 20-PLUS PLAY-DOH TOOLS - Assorted tools that let them cut, roll, and shape Play-Doh compound provide lots of options to get kids thinking and creating INCLUDES 8 PLAY-DOH COLORS - With 8 bright, fun non-toxic Play-Doh colors in standard size 2-ounce cans, kids who love arts and crafts like modeling clay have just what they need to get started  Whether you're battling boredom on a rainy day or looking for an activity that doesn't involve staring at a screen, this complete Play-Doh activity set has all the creativity and convenience you need! It's got over 20 classic Play-Doh tools, 8 colors, and a storage case that doubles as a play surface. Just take the lid off the case and use it in your play space to help keep the Play-Doh compound off the table. After you’re done playing, pack everything back into the case and store it away. It's a great arts and crafts activity toy for kids 3 years and up who love to get creative with things like modeling clay. Hasbro, Play-Doh, and all related properties are trademarks of Hasbro.  Includes storage case, ball mold, 2 stampers, 8 cutters, decorating tool with rail, ice cream cone, roller with 6 attachments, knife, and 8 cans of Play-Doh Brand Modeling Compound (net weight 16 oz/454 g). Ages 3 years and up  Product and colors will vary.  Compound not intended to be eaten.  Notice to Parents: Contains Wheat.  Non-Toxic. Conforms to: ASTM D-4236. To clean, allow to dry, then scrape or vacuum.  Molded results vary depending on child’s age and level of skill.  © 2020 Hasbro. All rights reserved. ",https://walmart.com/ip/2MEG10II4IIV,Toys,/Play-Doh,$19.94,5.0,19 ratings,"['3Y4DALGFV2R6', '4I75CE4E4CVS', '335KHCPUGWIS', '4Z2ARF5MIDAT', '417FFGBDQ7V4', '3QH0PP963U9D', '5M6KYU8I7VZA', '64ZP7VY4E6JN', '1GVEIWXLRJJA']"
3GMG3R0YGGNB,"Tulip® 3 Color One-Step Tie-Dye Kit Moody Blues, DIY Tie-Dye","Tulip One-Step Tie Dye is great for one-color and multicolor projects, fashion-forward tie-dye designs, group activities and tons of family fun! The incredible vibrancy, along with colors that stay bold and beautiful through repeated washings, makes Tulip One-Step Tie Dye America's Favorite! What’s more, its easy-to-use, one-step process eliminates the need to presoak fabrics in soda ash - just add water to the dye bottles, shake and apply. Tie dye has never been so fun and easy!Kit includes enough tie-dye supplies to create up to 9 projects Features 3 easy-squeeze bottles of highly-concentrated nontoxic One-Step Dyes Just add water to activate -no need to presoak fabrics in soda ash before dyeing Use with 100% natural fiber fabrics like cotton, rayon and wool for best results Includes step-by-step technique guide featuring over 8 tie-dye looks to choose from Dyes are safe to machine wash - colors stay bright and bold through repeated washings",https://walmart.com/ip/3GMG3R0YGGNB,Toys,/Craft Kits,$8.97,3.8,9 ratings,"['6KYUY67F4PZ5', '3QRD041YG8PZ', '27IBAVDJIV81', '37GFGOF37NY0', '1TAP28G9CN95', '5XIK4Z6EYJZ0', '3H080RNTBYB0', '62ISOR4PNMXU', '34IEMXYIVQED', '7EEA7M9SJWPU', '72C0Y8XSXDBA', '26GAM3W4WM9L', '4UDPJ63SSIVQ', '65OJZSOL5O6G', '1PLHRQP7U8YP', '6C5CYEBBEHUU', '60T1I2S5SFAD', '6W1UTTWH1BGL', '1YJKJBM5P2V2', '2NH6NBYTXTBG', '2WESVMDNTNNR', '4B385D52O4I9', '3JRWUHBVXYGY', '52HHINN2EZWW', '4E8DZP75CPRR', '2NH6NBYTXTBG', '5VEI390Y7E04', '1UNSCVIEZJE7', '6NIPTXYS2CI1', '2D77CZWRTH0V']"
664HXCU88JPD,Color Your Own Halloween Magnets - Craft Kits - 12 Pieces,"Little ghouls will shriek with excitement for these Color Your Own Halloween Magnets. The assortment of magnets includes pumpkin spider cat and ghost shapes that kids can color with crayons and markers. Stock up on these spooky pals and use as a Halloween party craft activity or package them with crayons to create party favors. Paper. 3 1/2"" x 4""© OTCCYO HALLOWEEN MAGNETS - Craft Kits - 12 Pieces",https://walmart.com/ip/664HXCU88JPD,Toys,/Craft Kits,$11.99,0.0,0 ratings,"['2NH6NBYTXTBG', '5VEI390Y7E04', '1UNSCVIEZJE7', '6NIPTXYS2CI1', '2D77CZWRTH0V', '4E8DZP75CPRR', '6W1UTTWH1BGL', '4ORD1K15IISG', '52HHINN2EZWW', '6QSD3YTHO5ON', '52HHINN2EZWW', '6QSD3YTHO5ON', '2WESVMDNTNNR', '4FXF213HJP4K', '4LP9G11UHJ7Q']"
3YVE38G653C5,FloraCraft Foam 6 Piece Ball 2.8 inch White,"Start your school and craft projects with the right base by using FloraCraft Foam. Its lightweight structure is great for classroom projects, party and event displays and seasonal décor. FloraCraft Foam can be painted or coated with a broad range of products to create virtually any color or texture. Plus, FloraCraft Foam is suitable for both indoor and outdoor use. This package contains six 2.8” white foam balls. Made by a socially responsible, American company.This package contains six 2.8” white foam balls. Crunchy cell structure is great for poking, picking, cutting, shaping and painting. Lightweight for easy attachment to presentation boards or hanging. Great for the classroom, kid’s crafts, group projects, party crafts, seasonal décor and more. Made by a socially responsible, American company.",https://walmart.com/ip/3YVE38G653C5,Toys,/Craft Kits,$4.97,5.0,11 ratings,"['1JN30H27O559', '6OVUIHHJM6ZK', '3Z4EA9N2JV00', '75EWAH8FTKU9', '6HIL0IWEXTYF', '1OABOQE7ZBSV', '5BACGUEDM07M', '6V6U3DU4UIAR', '4R6TC8JPRV35', '6FG81XXY9Q20', '4G9U5Y72UXK2', '545GHLUPJUWG', '4J5UDA6XO0TG', '67DSAO7S6B6X', '3OXUQEFEUA7D', '2PI5JVZOA0MW', '33TGTWL00MOI', '4G9U5Y72UXK2', '545GHLUPJUWG', '67DSAO7S6B6X', '2NH6NBYTXTBG', '5VEI390Y7E04', '1UNSCVIEZJE7', '6NIPTXYS2CI1', '2D77CZWRTH0V']"
1GRSR6NRH9O2,Play-Doh Trolls World Tour Rainbow Hair Poppy with 6 Cans (7 oz),"Play-Doh Trolls World Tour Rainbow Hair Poppy Styling Toy for Kids 3 Years and up with 6 Non-Toxic Play-Doh Colors  GIVE POPPY SOME PLAY-DOH HAIR FLAIR - This Play-Doh hair styling set features Poppy from the Trolls World Tour movie, plus everything you need to make amazing creative hairstyles for her! GROW HER HAIR 3 DIFFERENT WAYS - The Play-Doh hair set comes with 3 interchangeable attachments that make Poppy's hair grow in different ways. Try them all out and see which 'do is for you! INCLUDES 6 NON-TOXIC PLAY-DOH COLORS - Poppy styling head also comes with 6 non-toxic Play-Doh colors in small 1-ounce and a 2-ounce can for a rainbow of possibilities. STYLE AND CUT WITH PLAY-DOH TOOLS - The crimping tool makes cool wavy textures, and Play-Doh scissors are great for a trim or to cut it all off and start again. Don't forget to mold cute accessories! Trolls World Tour is coming, and Poppy needs some Play-Doh hair flair! This Poppy Play-Doh styling head lets fans make their own creative hair styles. Grow Play-Doh hair for Poppy in 3 different ways with the interchangeable hair styling attachments. Just turn the crank and watch it grow! Get wild and colorful with custom accessories like flowers, music notes, and lightning bolts. There's also a Play-Doh tool to add cool wave textures. Ready for a haircut? Cut it all off and start again for lots of colorfully creative possibilities! This set makes a great gift for kids 3 years and up who love Trolls World Tour toys and getting creative with kid crafts like modeling clay.   DreamWorks Trolls Copyright 2019 DreamWorks Animation LLC. All rights reserved.Hasbro, Play-Doh, and all related properties are trademarks of Hasbro.   Includes Poppy styling head, 3 hair styling attachments, crimping tool, scissors, and 6 cans of Play-Doh Brand Modeling Compound (net weight 7 oz/198 g).   Ages 3 years and up Product and colors will vary. Compound not intended to be eaten. Notice to Parents: Contains Wheat. Non-Toxic. Conforms to: ASTM D-4236.To clean, allow to dry, then scrape or vacuum. Molded results vary depending on child’s age and level of skill.   © 2019 D.W.A. LLC. All rights reserved.© 2020 Hasbro. All rights reserved. ",https://walmart.com/ip/1GRSR6NRH9O2,Toys,/Play-Doh Sets,$14.97,4.8,22 ratings,"['2MNO8T3FOMZT', '5DJYJW00OUSL', '1TF2S0QJJDXR', '477CXTPO0NE1', '4HIY4FPTQZPU', '4BH71LFUP0JT', '56NQPDJD9VOH', '504Y6GWS58ZD', '4LBXMZ95XKC4', '2P3GM976QU7D', '5M6KYU8I7VZA', '10LEUXCRN9U4', '2QG2SRLV5KSO', '2JHYEEQFJC1I', '2ZLKHHNOQKDJ', '10LEUXCRN9U4', '1OJD25GZRU3N', '3Y4DALGFV2R6', '3GHM8VQUPDX5', '0WQTF3YBE79Q', '4Z2ARF5MIDAT', '4ORD1K15IISG', '6RVS05QH16CJ', '4LP9G11UHJ7Q', '6C5CYEBBEHUU']"
5LSLEZGU566U,"Crayola Colors of the World Coloring Book, Gift for Kids, 48 Pages ","Pre order sold out, visit again on 7/27 when it launches in stores. Calling all soon-to-be world travelers! Young artists can color their way across the globe with the Colors of the World Coloring Book! Visiting iconic landmarks and making new friends in more than 20 countries, this coloring experience will be a delight for girls and boys. Plus, coloring books provide entertainment for hours at a time, and are perfect for long car rides or trips to grandma's house. This unique coloring book makes a great gift for kids, and the perfect addition to classroom teaching supplies. Don't forget your Crayola Colors of the World Crayons, Markers, and Colored Pencils (each sold separately) to capture all of your adventures in true colors!   CRAYOLA COLORING BOOK: 48 coloring pages featuring famous landmarks and new friends from around the world. COLORS OF THE WORLD: This coloring page set perfectly pairs with Colors of the World Crayons, Markers, and Colored Pencils (each sold separately). GIFT FOR KIDS: This coloring book makes a great gift for girls and boys, on birthdays, holidays, and more. TEACHING SUPPLIES: Makes a great coloring book for classrooms and craft rooms.  ",https://walmart.com/ip/5LSLEZGU566U,Shop by Brand,/Crayola Kids,$7.97,4.4,29 ratings,"['3HMRE6GSHTIX', '6T7IEU23U3WL', '6NRA7P9O4KVC', '5B5XTA55YCRC', '2E3L8FKRFQC0', '25BELOIT1PSL', '5YAVDWR4POHT', '282AJWIZE668', '2JBXEPXKAM78', '6J0GBH04XH7O', '14ITTMJUAH9Z', '1ZSM1SPOTZW1', '2RGJ27DCDC9Z', '6BWQ5K9A6C49', '7HYPJ4MLPF2X', '1JJLY18PW5V4', '6U9INX4QTEH2', '1XAPHGXT7Z1T', '5SZMUFW6GDWK', '1GKGJYCJC5Q5', '1GKGJYCJC5Q5', '5SZMUFW6GDWK', '54UCCGCYKOP4', '2BMHHLY2YQKP', '1JJLY18PW5V4', '3FODE9YQ8FJL', '6U9INX4QTEH2', '2BNBJ84DP8MQ', '65V96WQ7K5AB', '54UCCGCYKOP4']"
5W1IBBCGBDJ3,Delta Children Classic Kids Whiteboard/Dry Erase Easel,,https://walmart.com/ip/5W1IBBCGBDJ3,Toys,/Kid Art Easels & Stations,$39.99,4.2,91 ratings,['Not available']
29D9SB8S4800,"Construction Paper, Bright White, 12 inches x 18 inches, 50 sheets, heavyweight construction paper, crafts, art, kids art, painting, coloring, drawing paper, art project, all purpose (Item # 12CPWH)","White 12"" x 18"" Heavyweight Construction Paper. Combining bright color and a smooth uniform finish with state of the art technology, our construction paper offers great performance and appearance at a value price. Ideally suited for arts and crafts, this heavyweight construction paper cuts clean and folds evenly. Ideal for homeschool or home school use. (HEAVYWEIGHT CONSTRUCTION PAPER: 500 Sheets of Bright White Construction Paper. Size 12 inches x 18 inches. Great paper for drawing, coloring, painting, all arts and crats. Made from 50lb stock paper. ; PAPER PERFORMANCE: Smooth uniform finish. Paper folds cleanly, tears easily, and easy to cut. Holds and adheres well with glue. The paper is produced in a chemical-free pulping process. Can be recycled. ; CREATIVITY & EXPRESSION: Ideal for homeschool or home school use. Expression through art, connecting with other through creativity, group and classroom projects. ; ALL PURPOSE: Use for drawing with crayons, pencils, markers, paint. Use for decorating, cutting, pasting, creating unique designs. A staple for arts and crafts projects in the classroom and at home.; ECO FRIENDLY: Recyclable paper is environmentally friendly.) - Discount School Supply Item # 12CPWHConstruction Paper, Bright White, 12 inches x 18 inches, 50 sheets, heavyweight construction paper, crafts, art, kids art, painting, coloring, drawing paper, art project, all purpose (Item # 12CPWH)",https://walmart.com/ip/29D9SB8S4800,Arts Crafts & Sewing,/Construction Paper,$2.34,1.0,1 ratings,"['76994J0F11GA', '7DNTTGQZ9HVO', '0T401M57PI57', '2B5G52PJUIL2', '3CHAMEZ19BP1', '3T1MYGE17PS0', '53ZW2H7AT4G9', '39ELFVUVGLJR', '20VEQCQJU6AS', '2CA1KKYCAS77', '3T1MYGE17PS0', '4UZE73EU8FB4', '2CA1KKYCAS77', '5UXYFC77AOLF', '4US7DS94STXC']"
664FWJ5CGUDD,Sargent Art 2 lb. Plasticine Modeling White Clay,NonHardening clay is fun and easy to use. Sargent Art nonhardening clay is suitable for the tiniest hands. It's very pliable.SKU:Non-Hardening clay is fun and easy to use. Sargent Art non-hardening clay is suitable for the tiniest hands. It s very pliable. SKU:ADIB00FR7TQOM,https://walmart.com/ip/664FWJ5CGUDD,Toys,/Play Dough,$5.94,1.0,1 ratings,"['3B6BVPBIVALI', '2DVOV7LWOJ2Q', '4RN4G7S8QJ3M', '6HOAR7H1LKHT', '3SP5TXCENDHT', '77SK89Z42HJ4', '65UNOA921CGX', '6VUWYM943D4Y', '1EHBNB229MMJ', '7BWCN6VZFHIC', '3HPM5J4H06L4', '4ZFP28NJCBOY', '15HG9FSH1TM5', '1HMJWC8DM3AK', '6JOVEODUUN9G', '4LP9G11UHJ7Q', '4XIO1X0Y6728', '4ORD1K15IISG', '33AO2BXCUIJL', '4G9U5Y72UXK2', '4G9U5Y72UXK2', '3LC1GKLM5CC0', '60NLP1RZNP43', '53FRX2LOO4PJ', '3OXUQEFEUA7D']"
4IMEAJL1VCWP,"Crayola Trolls 2 Color Wonder, 18 Mess Free Coloring Pages, Gift","This Color Wonder set contains 18 Trolls World Tour Coloring Pages and 5 Color Wonder Markers. Fans of the Trolls Movies will have a blast decorating pictures of their favorite Trolls 2 scenes and characters. Color Wonder Marker inks appear only on special Color Wonder Paper, not on skin, clothing, walls, or carpets! The handy folder-style packaging works as reusable storage for your coloring pages and markers when creating time is over. Works with all Color Wonder Paints, Markers, and Stamps. Pair with other Trolls toys for a great bundled gift for kids. Safe and nontoxic, ages 3 and Up. Crayola Trolls 2 Color Wonder, 18 Mess Free Coloring Pages, Gift:  COLOR WONDER SET: Contains 18 Trolls 2 Coloring Pages and 5 Color Wonder Markers. Folder style packaging works as reusable storage for your coloring pages and markers. MESS FREE COLORING: Colors appear only on special Color Wonder paper, not on skin, clothing, or carpets! Works with all Color Wonder Paints, Markers, and Stamps. ",https://walmart.com/ip/4IMEAJL1VCWP,Shop by Brand,/Crayola Toddler,$7.97,3.0,49,"['1ZSM1SPOTZW1', '0VY7JZD1L9WB', '50DZ100BIKQK', '6KYN0823LB3D', '5YGXZKQHZV1C', '4I4J2IOTLE13', '22DOFVR51OYX', '1ZSM1SPOTZW1', '0VY7JZD1L9WB', '2BMHHLY2YQKP', '5JF50ALUL1NR', '518XWVFXL242', '1U40IED7V18G', '3WG946AJ7WL1', '3FVCNTZF52OM', '3Z8K776MR99E', '3O8U2W98BBC3', '4TI0CRQCHIYA', '5YM22CQ3ZL5Z', '1WTEZ0S5H8TH', '1JJLY18PW5V4', '1XAPHGXT7Z1T', '6U9INX4QTEH2', '5SZMUFW6GDWK', '54UCCGCYKOP4', '5SZMUFW6GDWK', '1GKGJYCJC5Q5', '54UCCGCYKOP4', '2BMHHLY2YQKP', '1XAPHGXT7Z1T']"
2H761821P4EE,Cra-Z-Art Nickelodeon Ultimate Unicorn Slime Kit,"The Nickelodeon Ultimate Unicorn Slime Kit by Cra-Z-Art combines two very popular trends: slime making and unicorns! It's magical, mystical fun! You can make Original Unicorn Slime, Mystical Unicorn Poop, and Sparkling Unicorn Slime. This kit includes all of the ingredients you need to mix and make their very own coolest, stretchiest, and sparkliest slime! It's the perfect DIY activity for sleepovers, arts and crafts, birthday parties, get-togethers, and more. This super slimy, non-sticky slime can be stretched and molded without tearing. Stretch it! Squish it! Sparkle it! This DIY kit includes: 1 bottle of clear glue (4 ounces), 1 bottle of clear glue (2 ounces), 1 bottle of slime activator (2 ounces), 6 pots of colorant, 1 bag of glitter, 1 bag of stars, 4 cups with lids, 1 measuring cup, 2 mixing bowls, 6 slime sticks, 1 spoon and easy to follow instructions! Safe and nontoxic. Great for ages 6 and up.Cra-Z-Art Nickelodeon Ultimate Unicorn Slime Kit  Includes everything you need to make unicorn-themed slime Perfect for parties, STEM learning, and more For ages 6 and up Safe and non-toxic  ",https://walmart.com/ip/2H761821P4EE,Toys,/DIY Slime Kits,$6.43,2.7,10 ratings,"['337R7D6TYGDL', '3ZDGCOJE3DEX', '6TEYNQDOO2QQ', '5U5ORAD456G2', '1ZGYECUO8RFB', '7B8NS4SMFIKL', '6OXU0VAPPEIP', '22WBYJRIOM55', '5DYPX2D9NN2F', '12H0GX13M518', '4N4BEGTG302H', '1W3L33QTKGUJ', '35BLMIMJPLYT', '4N88972Z0VET', '3AKMOENVYWIU', '3AKMOENVYWIU', '5VT10TKUZ4OW', '3EML4ZBP7VIV', '6FJH7C20X5PC', '71AE1EBFUYPT', '5VT10TKUZ4OW', '3AKMOENVYWIU', '3EML4ZBP7VIV', '2DH6OS7MXHQ6', '1LAVBOGVGFHD', '1MES16EBKZ2J', '5Q3O64KG2WIS', '0UF6XPBOIC0N', '2H7HYQX2Y2BN', '2AWS7FDGA9LF']"
